num_acc_min,num_acc_fr_min,prom_sobrepaso_acc,prom_sobrepaso_fren,prom_abs_acc,std_acc,num_jerk_acc_min,num_jerk_freno_min,prom_sobrepaso_jerk_acc,prom_sobrepaso_jerk_freno,prom_abs_jerk,std_jerk,std_power,prom_abs_power,consumption,kms,consumption_per_km,num_current_min,num_current_fr_min,prom_sobrepaso_current,prom_sobrepaso_current_fr,prom_abs_current,std_current,std_current_std_jerk,highway,slope,nominal_speed,max_current,max_jerk,max_acc,max_power,min_power,max_speed,mean_speed,std_speed,iqr_power,mean_soc,mean_temp,travel_time,idle_time,traffic_factor,user_id,vehicle_id,speed_ind,test_id,end_time,mass,lights,end_odometer,highway_enc,slope_cat,cumdist1
0.0,0.0,1.0,1.0,0.08666666666666667,0.11,0.0,0.0,1.0,1.0,0.18200000000000002,0.2069396047159654,2.650824321476875,18.8905,0.20000000000000284,0.5391560999999999,0.3709500829166226,1.6666666666666667,0.0,1.0291666666666666,1.0,51.625,7.323976037645126,1.5156207061794849,primary,3.781271666666667,60.0,61.75,0.30000000000000004,0.23,22.539,15.894,51.0,47.666666666666664,1.9720265943665387,4.6440000000000055,76.16666666666667,28.0,36.0,0.0,24.171411685235572,Santiago_Echavarria_FSV110,FSV110,1.1764705882352942,0,2020-08-11 12:07:33,1624,0,2467.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.15825,0.1630237448621792,0.0,0.0,1.0,1.0,0.21760000000000002,0.23403732181000536,4.799382460275488,20.708,0.20000000000000284,0.5357116,0.3733352049871663,3.3333333333333335,0.0,1.1708333333333334,1.0,56.625,13.202548680715655,3.0898891343009116,primary,4.905293333333333,60.0,76.0,0.2682,0.2575,27.74,12.186,51.0,46.166666666666664,3.435921354681384,4.291499999999999,75.0,26.833333333333332,36.0,0.0,13.436473627012846,Santiago_Echavarria_FSV110,FSV110,1.1764705882352942,0,2020-08-11 12:14:21,1624,0,2468.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.36043749999999997,0.5166042899006453,0.0,0.0,1.0,1.0,0.6103714285714286,0.7249847198952766,15.121982368393372,15.164000000000001,0.1999999999999993,0.5824900000000001,0.34335353396624707,2.4489795918367347,0.0,1.55625,1.0,41.65625,41.68809735329138,30.223233582642973,primary,4.6685525000000005,52.5,124.0,0.9666,0.9762,44.88800000000001,-5.98,57.0,39.25,13.273563952458284,17.371,74.625,25.875,49.0,0.0,2.9570053785540273,Santiago_Echavarria_FSV110,FSV110,0.9210526315789473,0,2020-08-11 12:15:18,1624,0,2469.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.09525,0.11685849586382478,0.0,0.0,1.0,1.0,0.1093,0.13534518240410331,1.8339497145656845,21.53566666666667,0.20000000000000284,0.5725271000000001,0.3493284422693752,1.8181818181818181,0.0,1.1041666666666667,1.0,59.208333333333336,5.081454570844411,0.6877503957691014,primary,3.9431833333333337,52.5,66.25,0.17859999999999998,0.181,24.049,19.356,55.0,50.666666666666664,3.636237371545238,3.369250000000001,74.0,24.833333333333332,33.0,0.0,13.93381715482881,Santiago_Echavarria_FSV110,FSV110,0.9545454545454546,0,2020-08-11 12:15:59,1624,0,2469.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.07658000000000001,0.08544069288108565,0.0,0.0,1.0,1.0,0.10675,0.11253056251525627,2.515850440705884,20.9566,0.1999999999999993,0.5073622,0.39419570476476035,2.2222222222222223,0.0,1.1375,1.0,57.8,6.977463722585736,0.7851779176323669,primary,3.878948,52.5,68.25,0.12179999999999999,0.1127,24.741,17.944000000000006,54.0,51.8,1.5999999999999999,3.995000000000001,73.0,24.0,27.0,0.0,32.375,Santiago_Echavarria_FSV110,FSV110,0.9722222222222222,0,2020-08-11 12:16:34,1624,0,2470.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.17941666666666664,0.21250440583667904,0.0,0.0,1.0,1.0,0.36338,0.3887631258234248,1.2534049181684621,21.538333333333338,0.1999999999999993,0.5665513999999999,0.35301298346451765,1.7142857142857142,0.0,1.0833333333333333,1.0,59.5,3.485087277721081,1.3548734238542977,primary,4.669365,50.0,65.0,0.4123,0.246,23.497,20.028,53.0,49.5,3.304037933599835,1.997250000000001,72.83333333333333,24.0,35.0,0.0,14.981668187467953,Santiago_Echavarria_FSV110,FSV110,0.9433962264150944,0,2020-08-11 12:17:17,1624,0,2470.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.11896666666666667,0.1370736257960987,0.0,0.0,1.0,1.0,0.17839999999999998,0.1738685319429597,2.3070845057489042,21.151500000000002,0.3000000000000007,0.528085,0.5680903642406065,1.6216216216216217,0.0,1.0625,1.0,58.583333333333336,6.431800335485823,1.1182876820811558,primary,4.983171666666666,50.0,66.25,0.22150000000000003,0.1214,23.916,17.285,49.0,46.333333333333336,1.699673171197595,3.0760000000000005,72.0,23.0,37.0,0.0,27.26014278420758,Santiago_Echavarria_FSV110,FSV110,1.0204081632653061,0,2020-08-11 12:17:59,1624,0,2471.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.07988333333333335,0.08467145163644132,0.0,0.0,1.0,1.0,0.11032,0.10743754650958855,1.1642477423450546,21.453833333333336,0.1999999999999993,0.5724621000000001,0.3493681066397221,0.0,0.0,1.0,1.0,59.541666666666664,3.2832170030153187,0.35274077946253024,primary,4.32658,50.0,63.25,0.1373,0.1472,22.802,19.584,56.0,50.166666666666664,3.3374973990834644,1.7707499999999996,71.33333333333333,23.0,35.0,0.0,15.031222700111561,Santiago_Echavarria_FSV110,FSV110,0.8928571428571429,0,2020-08-11 12:18:40,1624,0,2471.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.06239999999999999,0.047289251773879167,0.0,0.0,1.0,1.0,0.04722,0.05710868235216079,0.5812418936113342,19.634166666666665,0.1999999999999993,0.5913345999999999,0.3382179902884075,0.0,0.0,1.0,1.0,54.5,1.567907310185565,0.08954112053501827,primary,4.185191666666667,50.0,57.0,0.10000000000000002,-0.0075,20.549,18.99,52.0,49.666666666666664,1.8856180831641267,0.9194999999999993,71.0,22.833333333333332,37.0,0.0,26.339727599198895,Santiago_Echavarria_FSV110,FSV110,0.9615384615384616,0,2020-08-11 12:19:23,1624,0,2472.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.054900000000000004,0.06561069526634612,0.0,0.0,1.0,1.0,0.0789,0.07948663787077674,0.6093121121395836,19.459500000000002,0.09999999999999787,0.5484530999999999,0.18233099603229133,0.0,0.0,1.0,1.0,54.041666666666664,1.6981403226929026,0.1349794648836547,primary,4.432530000000001,50.0,57.25,0.098,0.1167,20.61,18.72,49.0,47.333333333333336,1.4907119849998596,0.6232499999999987,70.0,22.0,36.0,0.0,31.75216528049702,Santiago_Echavarria_FSV110,FSV110,1.0204081632653061,0,2020-08-11 12:20:05,1624,0,2472.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.18188,0.2006999292476208,0.0,0.0,1.0,1.0,0.180125,0.1867541080538792,2.032087065063896,22.2316,0.1999999999999993,0.507648,0.3939737771053945,2.142857142857143,0.0,1.1291666666666667,1.0,62.05,5.699561386633185,1.0644165030590114,primary,4.417517999999999,50.0,67.75,0.12380000000000001,0.2825,24.255,19.0,58.0,52.6,4.223742416388575,3.014999999999997,69.8,22.0,28.0,0.0,12.453410936212952,Santiago_Echavarria_FSV110,FSV110,0.8620689655172413,0,2020-08-11 12:20:38,1624,0,2473.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.07725,0.08358378530951244,0.0,0.0,1.0,1.0,0.0827,0.08651736473101802,0.97058224220768,20.947333333333333,0.1999999999999993,0.5082593,0.39349993202288536,1.5789473684210527,0.0,1.0416666666666667,1.0,58.416666666666664,2.7028791233711424,0.2338459789405554,primary,5.13646,50.0,62.5,0.1,0.1016,22.406,19.359,48.0,44.333333333333336,2.2852182001336816,1.0522500000000008,69.0,22.0,38.0,0.0,19.400043869219974,Santiago_Echavarria_FSV110,FSV110,1.0416666666666667,0,2020-08-11 12:21:23,1624,0,2473.0,1,"(5.0, 7.5]",
0.0,0.0,1.0,1.0,0.12855,0.16263762804331458,0.0,0.0,1.0,1.0,0.13782,0.17793240963916604,3.4948079783523953,19.390833333333333,0.20000000000000284,0.6056019,0.33024995463191714,1.6666666666666667,0.0,1.0833333333333333,1.0,54.166666666666664,9.888615788987972,1.759505235330533,primary,3.6325050000000005,50.0,65.0,0.1047,0.1468,23.27,13.609000000000002,56.0,51.833333333333336,3.0230595245361758,5.233500000000003,68.33333333333333,21.333333333333332,36.0,0.0,17.145985023661108,Santiago_Echavarria_FSV110,FSV110,0.8928571428571429,0,2020-08-11 12:22:04,1624,0,2474.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.08075,0.11067059857472937,0.0,0.0,1.0,1.0,0.10391999999999998,0.14441607943715964,0.778025420892888,18.415666666666667,0.10000000000000142,0.5015599,0.19937798057620124,0.0,0.0,1.0,1.0,51.416666666666664,2.1778557242286634,0.3145173852728795,primary,4.656625,50.0,55.0,0.329,0.0901,19.718,17.631,47.0,44.666666666666664,2.0548046676563256,1.1537500000000023,68.0,21.0,34.0,0.0,21.737670431522176,Santiago_Echavarria_FSV110,FSV110,1.0638297872340425,0,2020-08-11 12:22:45,1624,0,2475.0,1,"(2.5, 5.0]",
0.6282722513089005,0.0,2.37,1.0,0.4266666666666666,0.7990611775277903,0.31413612565445026,0.6282722513089005,2.526666666666667,1.343333333333333,0.5076923076923078,1.0563874468535788,12.656707703329378,5.076962962962962,0.10000000000000142,0.60010573192,0.16663730186355294,0.31413612565445026,0.0,2.725,1.0,13.101851851851851,32.969084949604934,34.828127475011904,primary,-0.5201562962962964,50.0,163.5,3.79,3.42,62.539,-10.934,67.0,12.962962962962964,21.44844202488667,0.19750000000000006,99.0,22.11111111111111,191.0,0.5287958115183246,0.6043778353654784,Santiago_Echavarria_FSV110,FSV110,0.746268656716418,0,2020-08-11 13:36:06,1624,0,2476.0,1,"(-2.5, 0.0]",
0.0,0.0,1.0,1.0,0.48333333333333334,0.29044027881055956,0.0,0.0,1.0,1.0,0.47,0.47,11.17062400524996,12.639000000000001,-0.10000000000000142,0.5394886,-0.18536072866044143,0.0,0.0,1.0,1.0,32.0,28.333578430312446,13.316781862246849,primary,-1.1000166666666669,40.0,23.25,0.23999999999999996,-0.17,9.126,-16.055,67.0,59.333333333333336,10.143416036468626,12.590499999999999,99.0,21.0,13.0,0.0,5.849442941116897,Santiago_Echavarria_FSV110,FSV110,0.5970149253731343,0,2020-08-11 13:36:29,1624,0,2476.0,1,"(-2.5, 0.0]",
0.0,0.0,1.0,1.0,0.4816666666666667,0.4313319165355402,0.0,0.0,1.0,1.0,0.6399999999999999,0.736,4.928723073869022,34.35583333333334,0.20000000000000284,0.5366559999999999,0.3726782147222856,4.615384615384615,0.0,1.75,1.0,89.25,12.905102350104267,9.49815532967674,primary,2.9483199999999994,50.0,115.0,1.19,0.75,44.218,29.587,77.0,70.33333333333333,5.70574758954123,4.664499999999997,99.0,21.0,26.0,0.0,12.326751618360404,Santiago_Echavarria_FSV110,FSV110,0.6493506493506493,0,2020-08-11 13:37:44,1624,0,2477.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.396,0.36224853346839103,0.0,0.0,1.0,1.0,0.5075000000000001,0.560239903969719,14.529808780572441,13.281,-0.10000000000000142,0.6608109000000001,-0.15132922292898227,0.0,0.0,1.0,1.0,33.85,37.00114863081956,20.729519955699647,primary,-5.089622,50.0,55.25,0.88,0.97,21.713,-15.13,71.0,63.0,7.720103626247513,26.936,99.0,20.0,29.0,0.0,8.160512222375726,Santiago_Echavarria_FSV110,FSV110,0.704225352112676,0,2020-08-11 13:38:29,1624,0,2478.0,1,"(-7.5, -5.0]",
0.0,0.0,1.0,1.0,0.41,0.4905665658761873,0.0,0.0,1.0,1.0,0.632,0.7238342351671412,12.807216286141184,10.896333333333333,0.0,0.5407853,0.0,0.0,0.0,1.0,1.0,27.708333333333332,32.544654152239644,23.55693484706551,primary,-4.471887000000001,50.0,32.25,0.53,1.07,12.561,-21.5,74.0,66.16666666666667,5.7566386797235145,19.67575,99.0,20.0,26.0,0.0,11.493975972423648,Santiago_Echavarria_FSV110,FSV110,0.6756756756756757,0,2020-08-11 13:38:58,1624,0,2479.0,1,"(-5.0, -2.5]",
0.0,0.0,1.0,1.0,0.36500000000000005,0.5064336086793608,0.0,0.0,1.0,1.0,0.54,0.6075817274701039,9.012820906214657,13.93425,0.0,0.5091443,0.0,0.0,0.0,1.0,1.0,35.3125,22.841420024814568,13.878029436547058,primary,-5.5990675,50.0,6.75,1.1400000000000001,0.26,2.643,-20.764,67.0,54.75,10.825317547305483,6.606249999999999,99.0,20.0,24.0,0.0,5.057588358101122,Santiago_Echavarria_FSV110,FSV110,0.746268656716418,0,2020-08-11 13:39:29,1624,0,2479.0,1,"(-7.5, -5.0]",
0.0,0.0,1.0,1.0,0.122,0.15396103403134184,0.0,0.0,1.0,1.0,0.22749999999999998,0.248834784545891,5.266036475376904,11.6762,-0.09999999999999432,0.625045,-0.1599884808293712,0.0,0.0,1.0,1.0,29.5,13.283448347473632,3.305384007570073,primary,-4.517486,50.0,-7.5,0.25,0.27,-2.97,-16.575,69.0,65.0,2.6832815729997477,7.298000000000002,99.0,20.6,28.0,0.0,24.224069756247722,Santiago_Echavarria_FSV110,FSV110,0.7246376811594203,0,2020-08-11 13:40:04,1624,0,2480.0,1,"(-5.0, -2.5]",
0.0,0.0,1.0,1.0,0.45000000000000007,0.3404937591204867,0.0,0.0,1.0,1.0,0.47250000000000003,0.5065755126336053,9.805349878510201,7.7219999999999995,0.0,0.7399406999999999,0.0,0.0,0.0,1.0,1.0,19.55,24.80040322252846,12.563276975972473,primary,-2.91179,50.0,15.75,0.9,0.66,6.205,-20.097,75.0,69.4,5.885575587824865,10.829,99.0,21.0,31.0,0.0,11.791540005630647,Santiago_Echavarria_FSV110,FSV110,0.6666666666666666,0,2020-08-11 13:40:42,1624,0,2480.0,1,"(-5.0, -2.5]",
0.0,0.0,1.0,1.0,0.5366666666666666,0.6364484791926732,0.0,0.0,1.0,1.0,1.05,1.05,8.929028950563438,6.961000000000001,-0.20000000000000284,0.8510985000000001,-0.23499042707748025,0.0,0.0,1.0,1.0,17.583333333333332,22.542552354750487,23.669679972488012,primary,-1.4227966666666667,50.0,9.75,0.56,0.63,3.837,-16.554000000000002,72.0,65.66666666666667,8.956685895029603,10.195500000000001,99.0,21.0,36.0,0.0,7.331580836513151,Santiago_Echavarria_FSV110,FSV110,0.6944444444444444,0,2020-08-11 13:41:22,1624,0,2481.0,1,"(-2.5, 0.0]",
0.0,0.0,1.0,1.0,0.276,0.4144104245793052,0.0,0.0,1.0,1.0,0.28750000000000003,0.3396597562267276,14.069218693303478,13.86,-0.10000000000000142,0.5139838999999999,-0.19455862333431345,0.0,0.0,1.0,1.0,35.0,35.58391490547379,12.086423862385846,primary,-4.720134,50.0,48.75,0.04,1.06,19.183,-15.9,73.0,66.4,4.841487374764082,19.726,99.0,21.0,26.0,0.0,13.71479358721566,Santiago_Echavarria_FSV110,FSV110,0.684931506849315,0,2020-08-11 13:41:58,1624,0,2482.0,1,"(-5.0, -2.5]",
0.0,0.0,1.0,1.0,0.21000000000000002,0.20585431741889698,0.0,0.0,1.0,1.0,0.2575,0.3132391259086259,2.1927138983460654,14.491399999999999,-0.19999999999999574,0.5298057,-0.37749688234761486,0.0,0.0,1.0,1.0,36.45,5.48270006474912,1.717396175901181,primary,-4.5556719999999995,50.0,-25.75,0.39999999999999997,0.02,-10.21,-16.119,64.0,53.0,10.059821071967434,1.1739999999999995,99.0,21.4,29.0,0.0,5.26848336772998,Santiago_Echavarria_FSV110,FSV110,0.78125,0,2020-08-11 13:42:30,1624,0,2482.0,1,"(-5.0, -2.5]",
0.0,0.0,1.0,1.0,0.5980000000000001,0.7348469228349535,0.0,0.0,1.0,1.0,0.775,0.7802243267163618,21.202288795316413,18.698199999999996,0.0,0.5200385000000001,0.0,0.0,0.0,1.0,1.0,47.25,53.70823959133272,41.90447507426862,primary,-4.2119860000000005,15.0,100.0,0.48,1.54,39.4,-14.987,60.0,51.4,7.002856560004639,2.665000000000001,99.0,22.0,15.0,0.0,7.3398618920113865,Santiago_Echavarria_FSV110,FSV110,0.25,0,2020-08-11 13:42:55,1624,0,2483.0,1,"(-5.0, -2.5]",
0.0,0.0,1.0,1.0,0.146,0.19446336415890783,0.0,0.0,1.0,1.0,0.2675,0.34730210192280725,1.2754269246021117,12.9744,-0.10000000000000142,0.5057252999999999,-0.19773580637551935,0.0,0.0,1.0,1.0,32.6,3.211697370550345,1.115429247532088,primary,-7.396562,30.0,-28.0,0.57,0.21,-11.158,-14.446,54.0,46.4,4.923413450036469,2.0710000000000015,99.0,22.0,34.0,0.0,9.424355778947694,Santiago_Echavarria_FSV110,FSV110,0.5555555555555556,0,2020-08-11 13:43:40,1624,0,2483.0,1,"(-7.5, -5.0]",
0.0,0.0,1.0,1.0,0.35625,0.46915982084999563,1.0169491525423728,0.0,1.12,1.0,0.7714285714285715,0.8915270092169196,3.8438672827635454,8.471250000000001,-0.10000000000000142,0.5496526,-0.18193309737823748,0.0,0.0,1.0,1.0,21.3125,9.68387028775169,8.633431915283856,primary,-8.813708250000001,52.5,-6.0,1.6800000000000002,0.76,-2.385,-13.217,38.0,28.375,8.644904568588366,6.14525,99.0,23.0,59.0,0.0,3.282280304527801,Santiago_Echavarria_FSV110,FSV110,1.381578947368421,0,2020-08-11 13:46:31,1624,0,2485.0,1,"(-10.0, -7.5]",
0.0,0.0,1.0,1.0,0.20666666666666667,0.23622023622035437,0.0,0.0,1.0,1.0,0.495,0.495,7.228212380818802,8.598666666666666,-0.10000000000000142,0.5801968,-0.17235531116338704,0.0,0.0,1.0,1.0,21.583333333333332,18.146395418007035,8.982465731913482,primary,-7.96436,52.5,11.75,0.45,0.53,4.676,-11.556,51.0,44.666666666666664,5.312459150169743,8.116,99.0,24.0,43.0,0.0,8.407907788851324,Santiago_Echavarria_FSV110,FSV110,1.0294117647058822,0,2020-08-11 13:47:46,1624,1,2486.0,1,"(-10.0, -7.5]",
0.0,0.0,1.0,1.0,0.3375,0.3664270050091833,0.0,0.0,1.0,1.0,0.55,0.5707889277132134,5.433516558132495,5.424249999999999,0.0,0.5496685,0.0,0.0,0.0,1.0,1.0,13.625,13.647916507657863,7.790079628925496,primary,-6.56529,52.5,5.75,0.66,0.5,2.283,-9.165,52.0,41.0,8.306623862918075,10.548749999999998,99.0,25.0,29.0,0.0,4.935819976516537,Santiago_Echavarria_FSV110,FSV110,1.0096153846153846,0,2020-08-11 13:49:10,1624,2,2487.0,1,"(-7.5, -5.0]",
0.0,0.0,1.0,1.0,0.6042857142857143,0.8807093615897567,0.0,0.0,1.0,1.0,0.8916666666666667,0.955221033176208,12.075857218062012,8.936142857142858,0.0,0.54049275,0.0,0.0,0.0,1.0,1.0,22.714285714285715,30.644771834952966,29.27253061363293,residential,-2.7015770000000003,31.5,47.25,2.0500000000000003,0.55,18.616,-22.515,65.0,32.57142857142857,23.38410414214349,10.564,99.0,24.0,57.0,0.0,1.392887594642868,Santiago_Echavarria_FSV110,FSV110,0.4846153846153846,0,2020-08-11 16:24:36,1624,0,2495.0,3,"(-5.0, -2.5]",
0.0,1.8181818181818181,1.0,1.54,0.7337499999999999,0.7866692046216123,1.8181818181818181,0.0,1.24,1.0,0.59,0.825209930000499,12.389870820048932,14.2645,0.0,0.5136594999999999,0.0,0.0,0.0,1.0,1.0,36.375,31.65876409069059,26.125126499181093,primary,-0.4461545,52.5,43.25,1.86,0.86,16.846,-17.281,67.0,44.25,19.973419837373868,11.437999999999999,99.0,24.75,33.0,0.0,2.215444343547031,Santiago_Echavarria_FSV110,FSV110,0.7835820895522388,0,2020-08-11 16:25:45,1624,3,2496.0,1,"(-2.5, 0.0]",
0.0,0.0,1.0,1.0,0.6185714285714285,0.6684187859937718,2.0,0.0,1.1466666666666667,1.0,0.6966666666666667,0.8821942340928479,19.147631628470187,17.533428571428573,0.10000000000000142,0.5286512,0.18916064126970944,4.0,0.0,1.30625,1.0,45.0,49.16263098852914,43.370989590914775,residential,-0.2885812857142857,31.5,88.25,1.72,0.98,34.373000000000005,-11.692,75.0,41.285714285714285,14.75237787820067,36.0835,99.0,25.0,30.0,0.0,2.7985803120405057,Santiago_Echavarria_FSV110,FSV110,0.42,0,2020-08-11 16:32:20,1624,0,2497.0,3,"(-2.5, 0.0]",
