,num_acc_min,num_acc_fr_min,prom_sobrepaso_acc,prom_sobrepaso_fren,prom_abs_acc,std_acc,num_jerk_acc_min,num_jerk_freno_min,prom_sobrepaso_jerk_acc,prom_sobrepaso_jerk_freno,prom_abs_jerk,std_jerk,std_pot,prom_abs_pot,consumption,kms,consumption_per_km,num_current_min,num_current_fr_min,prom_sobrepaso_current,prom_sobrepaso_current_fr,prom_abs_current,std_current,std_current_std_jerk,highway,slope,nominal_speed,max_current,max_jerk,max_acc,max_pot,max_speed,mean_speed,std_speed,iqr_pot,mean_soc,travel_time,idle_time,traffic_factor,user_id,vehicle_id,speed_ind,passengers,nominal_speed_2,highway_enc,slope_cat,mean_max_pot,mean_std_pot,mean_max_pot_usr,mean_std_pot_usr
266,0.0,0.0,1.0,1.0,0.2025,0.21158627082114756,0.0,0.0,1.0,1.0,0.25363636363636366,0.306596889893818,0.13759740093720144,0.11426369772554566,0.10000000000000142,1.2185516000000003,0.08206464133320361,0.0,0.0,1.0,1.0,12.054166666666667,13.402789173858139,4.10925347660744,trunk,-0.0061347416666665084,70.0,26.9,0.6000000000000001,0.33,0.24397454496690116,62.25,50.906666666666666,7.80585179350865,0.199717013910054,81.0,69.0,0.0,6.521603024669347,David_Rios,GHW284,1.1244979919678715,0,4900.0,4,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.379294669391223,0.17567038271953106
267,0.0,0.0,1.0,1.0,0.15133333333333335,0.16491075027285382,0.0,0.0,1.0,1.0,0.18214285714285716,0.23702772592492816,0.11856441143956015,0.09034829995001645,0.1999999999999993,1.34391566074,0.14881886255412288,0.0,0.0,1.0,1.0,15.528,18.033107626437175,4.2743464920538825,trunk,0.5089869333333333,65.0,46.69,0.46,0.32,0.19184232021163763,61.9,52.245999999999995,4.599451851398526,0.13195350311482804,81.0,83.0,0.0,11.359179677924857,David_Rios,GHW284,1.050080775444265,0,4225.0,4,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.379294669391223,0.17567038271953106
268,0.0,0.4225352112676056,1.0,1.37,0.3,0.4067948944711579,0.0,0.0,1.0,1.0,0.46050000000000013,0.5708491481994171,0.14708820181329757,0.08634787500283007,0.0,1.24561034676,0.0,0.0,0.0,1.0,1.0,12.560000000000002,16.953819441376435,9.678073386836456,trunk,0.28169654285714285,60.0,23.47,1.23,0.67,0.1909279871261902,62.87,23.55428571428571,17.573904781001307,0.10734270423153353,80.0,142.0,0.07042253521126761,1.3402989266079124,David_Rios,GHW284,0.9543502465404804,0,3600.0,4,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.379294669391223,0.17567038271953106
269,0.47244094488188976,0.47244094488188976,1.16,1.48,0.34750000000000003,0.5525452470160249,0.0,0.0,1.0,1.0,0.5013333333333334,0.6427980501940974,0.2378266112709066,0.15540043217477173,0.1999999999999993,1.26087331,0.15862021855312275,0.47244094488188976,0.0,1.6065,1.0,18.991875,30.0776455026715,19.333851883546505,primary,0.321653824375,52.5,96.39,1.39,1.16,0.6500908237531544,56.31,29.949999999999996,14.006249051762575,0.10096142123934801,69.625,127.0,0.0,2.138331246953732,Ana_Cristina_G,GHW284,0.9323388385721896,1,2756.25,0,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
270,0.0,0.0,1.0,1.0,0.16475,0.23464214774843842,0.0,0.0,1.0,1.0,0.2161538461538462,0.2690338718351442,0.04634394470417367,0.029181321394175085,0.09999999999999787,1.2244992831599995,0.08166603392525738,0.0,0.0,1.0,1.0,4.241249999999999,6.8546998429909385,1.8441464390276072,primary,0.5442418499999999,52.5,34.17,0.55,0.46,0.19249759225620833,37.65,9.924000000000001,10.977468469551619,0.018877168493300987,69.0,449.0,0.022271714922048998,0.9040335690807366,Ana_Cristina_G,GHW284,1.3944223107569722,1,2756.25,0,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
271,0.3973509933774834,0.0,1.54,1.0,0.23000000000000004,0.4534093073592557,0.3973509933774834,0.3973509933774834,1.0933333333333335,1.0066666666666666,0.44333333333333336,0.753728182330677,0.07513452998622837,0.1706450315140137,0.1999999999999993,1.2888569050779999,0.15517626449609281,0.3973509933774834,0.0,2.3666666666666667,1.0,31.188,39.059552685610726,29.440285648374683,primary,1.1474756,60.0,142.0,1.6400000000000001,1.54,0.24024101820132396,42.54,36.138,12.250841440488893,0.07372572445658133,68.1,151.0,0.09271523178807947,2.9498381948332395,Ana_Cristina_G,GHW284,1.4104372355430184,1,3600.0,0,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
272,0.0,0.3389830508474576,1.0,1.87,0.29130434782608694,0.4617473183585825,0.3389830508474576,0.3389830508474576,1.12,1.3933333333333335,0.3427272727272727,0.6237827816457312,0.14271223983207276,0.08163205540487464,0.0,1.3620513031300001,0.0,0.0,0.0,1.0,1.0,8.475652173913042,11.4324728035774,7.131379686504682,primary,-0.25612907391304346,60.0,17.63,1.6800000000000002,0.38,0.19446340838992038,49.96,18.98478260869565,20.210569957233254,0.03893535055530496,67.0,177.0,0.20903954802259886,0.9393491944496646,Ana_Cristina_G,GHW284,1.200960768614892,1,3600.0,0,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
273,0.30612244897959184,0.30612244897959184,1.59,1.11,0.3266666666666667,0.5196960650226246,0.0,0.30612244897959184,1.0,1.0933333333333335,0.4779310344827586,0.7199813381119602,0.09906893950768017,0.06796390212978654,0.0,1.321863402336,0.0,0.0,0.0,1.0,1.0,10.160333333333334,16.60558362920938,11.95571032148823,primary,-0.43647580666666663,60.0,53.83,1.46,1.59,0.2837023175295939,52.28,19.024999999999995,19.2415050953228,0.07599250856425324,67.0,196.0,0.27040816326530615,0.9887480166312232,Ana_Cristina_G,GHW284,1.1476664116296862,1,3600.0,0,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
274,0.0,0.0,1.0,1.0,0.272,0.32010831500186515,0.0,0.0,1.0,1.0,0.32500000000000007,0.4103513924749403,0.15610012793011716,0.11440440342813954,0.10000000000000142,1.3760548400000001,0.07267152230648119,0.0,0.0,1.0,1.0,13.187999999999999,16.299694012124547,6.688602134790754,primary,-0.36783428,52.5,33.39,0.79,0.49,0.3222719348507199,55.69,29.857999999999997,18.180256763863373,0.14537896058614844,66.93333333333334,113.0,0.035398230088495575,1.642331040084555,Ana_Cristina_G,GHW284,0.9427186209373317,1,2756.25,0,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
275,0.0,0.0,1.0,1.0,0.17545454545454545,0.24174640082956683,0.0,0.0,1.0,1.0,0.15899999999999997,0.19705075488310111,0.36217018528141465,0.372596273732485,0.20000000000000284,1.3725486,0.14571433026124017,0.0,0.0,1.0,1.0,47.85363636363636,54.603516884888904,10.759664221439516,primary,1.026199090909091,50.0,153.5,0.31999999999999995,0.62,0.550138978628988,64.85,57.96727272727273,3.815459202457789,0.7491283357918734,51.36363636363637,63.0,0.0,15.192738187301854,Ana_Cristina_G,GHW284,0.7710100231303008,1,2500.0,0,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
