,elevation,location,resolution,end_location,end_elevation,slope,kms,mean_speed,end_lat,end_lng,travel_time,id,mass,user_id,slope_cat,mean_max_power,mean_min_power,mean_consumption_per_km,mean_max_power_usr,mean_min_power_usr,mean_consumption_per_km_usr,mean_soc,consumption_per_km,consumptionWh
11,1516.634155273438,"{'lat': 6.198745610885201, 'lng': -75.5761364887073}",9.543951988220215,"{'lat': 6.198441858594705, 'lng': -75.57581424802392}",1518.81396484375,2.547579567103783,0.04899221737046928,32.56363636363636,6.198441858594705,-75.57581424802392,5.4162250359312765,22,1604,Santiago_Echavarria_01,"(0.0, 5.0]",32.96568354430381,-14.210619620253155,215.49834486982948,45.904058823529404,-20.468647058823528,234.40345008777157,50,359.8149514993584,17.628132317001427
12,1518.81396484375,"{'lat': 6.198441858594705, 'lng': -75.57581424802392}",9.543951988220215,"{'lat': 6.198119999999999, 'lng': -75.57552000000001}",1521.93310546875,3.699291572874375,0.04824307344610178,32.56363636363636,6.198119999999999,-75.57552000000001,5.333405104594166,23,1604,Santiago_Echavarria_01,"(0.0, 5.0]",32.96568354430381,-14.210619620253155,215.49834486982948,45.904058823529404,-20.468647058823528,234.40345008777157,50,436.3784622189758,21.052238203127
13,1521.93310546875,"{'lat': 6.19812, 'lng': -75.57552}",9.543951988220215,"{'lat': 6.197611691143956, 'lng': -75.57551}",1525.745727539062,3.87940610612729,0.056223356617694016,23.142857142857146,6.197611691143956,-75.57551,8.745855473863513,24,1604,Santiago_Echavarria_01,"(0.0, 5.0]",32.96568354430381,-14.210619620253155,215.49834486982948,45.904058823529404,-20.468647058823528,234.40345008777157,50,437.9704174592644,24.624166968812546
14,1536.870727539062,"{'lat': 6.196605394781907, 'lng': -75.57547179826032}",9.543951988220215,"{'lat': 6.196199999999998, 'lng': -75.57516999999999}",1540.2275390625,3.436127708665938,0.05590609950501173,23.142857142857146,6.196199999999998,-75.57516999999999,8.696504367446268,27,1604,Santiago_Echavarria_01,"(0.0, 5.0]",32.96568354430381,-14.210619620253155,215.49834486982948,45.904058823529404,-20.468647058823528,234.40345008777157,50,408.5021561528286,22.837762189891876
15,1540.2275390625,"{'lat': 6.1962, 'lng': -75.57517}",9.543951988220215,"{'lat': 6.195933312825001, 'lng': -75.57497331282457}",1543.087524414062,4.461350794438707,0.03665566605972892,21.312,6.195933312825001,-75.57497331282457,6.1918354830623175,28,1604,Santiago_Echavarria_01,"(0.0, 5.0]",32.96568354430381,-14.210619620253155,215.49834486982948,45.904058823529404,-20.468647058823528,234.40345008777157,50,474.6393318774022,17.398220848110903
16,1643.711669921875,"{'lat': 6.192035454354955, 'lng': -75.56881454607165}",9.543951988220215,"{'lat': 6.191104505891759, 'lng': -75.56566760470537}",1672.535888671875,4.53779648269748,0.3631832293663062,31.625581395348835,6.191104505891759,-75.56566760470537,41.34183683057886,34,1604,Santiago_Echavarria_01,"(0.0, 5.0]",32.96568354430381,-14.210619620253155,215.49834486982948,45.904058823529404,-20.468647058823528,234.40345008777157,50,491.0868550391433,178.35450991245915
17,1758.851806640625,"{'lat': 6.18694, 'lng': -75.5615}",9.543951988220215,"{'lat': 6.188891646690448, 'lng': -75.56110994345512}",1760.547729492188,0.44146458726967835,0.22010213657196934,27.1728813559322,6.188891646690448,-75.56110994345512,29.160238153621687,40,1604,Santiago_Echavarria_01,"(0.0, 5.0]",32.96568354430381,-14.210619620253155,215.49834486982948,45.904058823529404,-20.468647058823528,234.40345008777157,50,213.86402785145685,47.07192946599281
18,1736.599731445312,"{'lat': 6.196785907316572, 'lng': -75.55755606179694}",9.543951988220215,"{'lat': 6.197043708689296, 'lng': -75.55736589399119}",1737.8828125,2.073650735307874,0.035436550088756055,25.740000000000002,6.197043708689296,-75.55736589399119,4.956160851574273,45,1604,Santiago_Echavarria_01,"(0.0, 5.0]",32.96568354430381,-14.210619620253155,215.49834486982948,45.904058823529404,-20.468647058823528,234.40345008777157,50,320.7894633465027,11.367671885823517
19,1737.8828125,"{'lat': 6.197043708689296, 'lng': -75.55736589399119}",9.543951988220215,"{'lat': 6.197306905835298, 'lng': -75.55718302211224}",1740.124267578125,3.6177897685019893,0.035451256881184834,25.740000000000002,6.197306905835298,-75.55718302211224,4.9582177456202565,46,1604,Santiago_Echavarria_01,"(0.0, 5.0]",32.96568354430381,-14.210619620253155,215.49834486982948,45.904058823529404,-20.468647058823528,234.40345008777157,50,423.44073799518105,15.011506376625647
20,1740.124267578125,"{'lat': 6.197306905835298, 'lng': -75.55718302211224}",9.543951988220215,"{'lat': 6.197570000000001, 'lng': -75.55699999999999}",1741.2548828125,1.8266565974196565,0.035451399185708686,25.740000000000002,6.197570000000001,-75.55699999999999,4.958237648350865,47,1604,Santiago_Echavarria_01,"(0.0, 5.0]",32.96568354430381,-14.210619620253155,215.49834486982948,45.904058823529404,-20.468647058823528,234.40345008777157,50,304.36978704796974,10.79033482070672
