,time,cap
156,94.88879623816163,32.92377987163855
157,97.23962957149496,32.92377987163855
158,97.23962957149496,32.92377987163855
159,97.55562771629045,35.0
160,98.54062771629044,35.0
161,100.81090549406822,35.0
162,101.96896104962377,35.0
163,104.16896104962377,35.0
164,105.79507216073489,35.0
165,105.8578294044009,34.76918428495504
166,107.92644051551201,34.76918428495504
167,107.92850666752784,34.76358229223705
168,108.88211777863894,34.76358229223705
169,108.90588040910477,34.72268867417142
170,109.22819086350619,34.2143475707818
171,111.23013530795063,34.2143475707818
172,113.96457975239508,34.2143475707818
173,115.84985753017286,34.2143475707818
174,118.19013530795063,34.2143475707818
175,119.92291308572841,34.2143475707818
176,119.93167787462978,34.20135385761807
177,119.94046752117968,34.187679833315414
178,120.84824529895747,34.187679833315414
179,122.89630085451302,34.187679833315414
180,123.64102307673524,34.187679833315414
181,123.64417333241609,34.15282306727497
182,123.66056577795875,34.086571097618034
183,123.66492952353418,34.07863385972759
184,123.66996022893363,34.06867515406946
185,126.3016268956003,34.06867515406946
186,126.3125628029067,34.047658938172816
187,126.31993352195802,33.949903799659594
188,126.32618774358673,33.93494371943478
189,126.34544736346606,33.81583985059065
190,126.35292711705009,33.76261063129382
191,126.36290685538418,33.73477119482141
192,126.39661277689326,33.60111534918297
193,126.4094923617687,33.50789165749062
194,127.12727013954647,33.50789165749062
195,129.58615902843536,33.50789165749062
196,130.49004791732426,33.50789165749062
197,130.5724758091665,33.41909995179794
198,131.5224758091665,33.41909995179794
199,131.5474299542898,32.80563153949568
200,131.547750749491,32.80306536414992
201,131.54984912636846,32.79042778443544
202,131.55861005761727,32.686762705449844
203,131.57557700582086,32.608937188006315
204,131.58923367970826,32.53468652517624
205,131.66296103317958,31.024660096537694
206,131.6658461372976,30.962738242125095
207,131.66679433116536,30.951789140421656
208,131.67624335611214,30.814269306825008
209,131.70021015682943,30.704485231238042
210,131.70322519767498,30.68721776915005
211,131.7038217151482,30.682952148783215
212,131.71162189402685,30.647119432801325
213,132.19549237946148,26.18044742275976
214,132.19946104948392,26.144924514430798
215,133.85529438281725,26.144924514430798
216,136.15501660503946,26.144924514430798
217,136.99251660503947,26.144924514430798
218,139.06029438281723,26.144924514430798
219,140.45251660503948,26.144924514430798
220,141.57279438281725,26.144924514430798
221,143.2758499383728,26.144924514430798
222,145.40696104948393,26.144924514430798
223,147.88501660503945,26.144924514430798
224,149.21279438281724,26.144924514430798
225,149.23982203003848,26.085026877406076
226,151.5856553633718,26.085026877406076
227,152.4370442522607,26.085026877406076
228,152.47926243562364,25.992252944657107
229,152.48253131660167,25.90878897215997
230,152.48902912294508,25.879862664006144
231,152.4982908330465,25.805596628290747
232,152.5038732062132,25.779916852196273
233,152.5043763620029,25.778567192246584
234,152.537188853434,25.407257704475075
235,152.5577590531562,25.286884076450043
236,152.58746604577237,24.8419149694066
237,152.60079748278287,24.618353652203812
238,152.61502493754205,24.395617904005793
239,152.6168260994236,24.380023580746506
240,152.64113198848557,24.14018069364936
241,152.64281022987822,24.158526469224707
242,154.00614356321157,24.158526469224707
243,156.25253245210047,24.158526469224707
244,156.26113073625086,24.125856659959734
245,156.2820032509945,23.998911570190735
246,156.2947135316071,23.921773196146198
247,156.2969597917466,23.908133565413717
248,156.31718678113097,23.674126632560064
249,156.37885518309352,22.603824880915425
250,156.3797245037849,22.591633020974477
251,156.38758362181449,22.46258363110993
252,156.41795892768178,21.811143624176168
253,156.431773879778,21.60499540389192
254,156.45457739092936,21.428713902045654
255,156.68265697546533,21.43599803123985
256,156.73185743774573,21.438929716645088
257,156.7795306382944,21.332547723246293
258,159.25730841607216,21.332547723246293
259,161.3781417494055,21.332547723246293
260,162.07425286051662,21.332547723246293
261,162.9656417494055,21.332547723246293
262,164.84786397162773,21.332547723246293
263,164.84906728287828,21.327439130432317
264,164.85114353779414,21.339478074492337
265,164.90897435836928,21.344306771035853
266,164.91785747139167,21.30584054083438
267,164.96594556455665,20.85611683042578
268,164.9695664770798,20.83257030752151
269,164.97587133064718,20.76929492573144
270,165.03585847125723,20.10505703437737
271,165.08516816464393,19.867904889915057
272,165.1168714943915,19.757001789743654
273,166.08270482772483,19.757001789743654
274,166.7804826055026,19.757001789743654
275,168.43214927216928,19.757001789743654
276,169.23631593883593,19.757001789743654
277,170.58242704994706,19.757001789743654
278,172.80742704994705,19.757001789743654
279,172.83168877206697,19.700095463007177
280,174.41029988317808,19.700095463007177
281,176.27168877206697,19.700095463007177
282,178.13696654984474,19.700095463007177
283,180.21946654984475,19.700095463007177
284,180.43885497171078,19.286967616220153
285,181.70802163837746,19.286967616220153
286,181.7094795019569,19.282408003080253
287,181.71394501938934,19.26957349391884
288,182.37227835272267,19.26957349391884
289,184.90394501938934,19.26957349391884
290,186.8583894638338,19.26957349391884
291,186.8815323988937,19.263749811714174
292,186.88923740201488,19.13254089683414
293,186.92720654663253,18.447887775030612
294,187.16832150114286,18.190676473563045
295,188.74109927892064,18.190676473563045
296,190.8266548344762,18.190676473563045
297,193.1816548344762,18.190676473563045
298,195.40054372336508,18.190676473563045
299,198.15221039003174,18.190676473563045
300,198.1525064355557,18.18590219905753
301,198.1535151126359,18.175246147731006
302,198.15408041436308,18.17167809359123
303,198.33521918007628,17.33477082369357
304,198.33521918007628,17.33477082369357
305,200.20696604033674,35.0
306,200.22107161333165,34.95775713283299
307,200.23758879261138,34.90745208035828
308,200.2537455878227,34.886840360924246
309,200.27080556126234,34.86041519790645
310,200.27279061113111,34.84036803992647
311,200.2730593843949,34.83862576118626
312,200.29409163593684,34.67108973705093
313,200.44560188056525,33.763595791917346
314,200.91061168007906,33.812042257026334
315,200.92440488349317,33.82391595799306
316,202.92690488349317,33.82391595799306
317,203.84690488349315,33.82391595799306
318,203.85798213126242,33.80163100168435
319,206.45659324237351,33.80163100168435
320,209.26909324237351,33.80163100168435
321,209.30610450776754,33.74395559910586
322,209.3246941057044,33.6044327610418
323,209.3432509607461,33.261727304018464
324,209.36165254401976,33.115498731515636
325,209.36286561352912,33.10918595489252
326,209.3742345265463,32.94235671728466
327,209.39057687525238,32.88440910730923
328,212.11029909747458,32.88440910730923
329,212.1296096021505,32.814487263419274
330,212.15006815472304,32.636632002736484
331,214.24479037694528,32.636632002736484
332,215.52895704361194,32.636632002736484
333,217.5456237102786,32.636632002736484
334,219.69784593250083,32.636632002736484
335,222.2792348213897,32.636632002736484
336,223.20117926583416,32.636632002736484
337,224.47284593250083,32.636632002736484
338,224.5017790406705,32.595786219024546
339,224.50459129997267,32.588949442728875
340,224.51518426205166,32.56647103771625
341,224.52736441376385,32.522077208495794
342,224.54837460427606,32.527143691237875
343,224.5505544682418,32.52300102592338
344,224.5569094663556,32.51210233043314
345,227.00052057746672,32.51210233043314
346,229.34663168857782,32.51210233043314
347,230.4819094663556,32.51210233043314
348,230.4819094663556,32.51210233043314
349,231.25617962165117,37.0
350,231.27920455260795,36.961190006742996
351,233.95281566371906,36.961190006742996
352,233.9643312373988,36.93096611049617
353,235.09266457073213,36.93096611049617
354,235.10901908089565,36.89950847855731
355,236.6934635253401,36.89950847855731
356,238.63457463645122,36.89950847855731
357,240.87290796978453,36.89950847855731
358,243.69013019200676,36.89950847855731
359,243.71485847411572,36.70433122732826
360,243.72897736505075,36.61910930857354
361,243.7314169102969,36.60324785548238
362,243.7393569074706,36.565063986068026
363,243.74331101758182,36.560360209617095
364,243.7544594218792,36.47117202547436
365,243.75705717806244,36.461899461888
366,243.7596549342457,36.461899461888
367,243.76225269042894,36.461899461888
368,243.86550912218922,36.283571843361585
369,243.87802535147435,36.21594770796302
370,244.9610809070299,36.21594770796302
371,246.76691424036323,36.21594770796302
372,246.7728789325767,36.212258968941825
373,246.79847810728285,35.85215464178331
374,246.81293503065902,35.41422335422733
375,246.82383962936987,35.16543835822877
376,246.82916001195505,35.158730811476666
377,246.83866328057536,35.0994587222065
378,246.8454996346759,35.06733493350454
379,246.84764327164464,35.038814473683175
380,246.85026554008218,35.020904087539066
381,246.8601681157898,34.95644276500429
382,246.91485658176202,34.91935624541309
383,246.917769185961,34.91874784813294
384,246.99781494496358,33.549046900378784
385,247.0122102824322,33.130034220034226
386,247.0185668615488,33.044378258968806
387,249.3017769319449,33.39254588178214
388,250.20788804305602,33.39254588178214
389,251.39705470972268,33.39254588178214
390,254.21872137638934,33.39254588178214
391,255.64538804305602,33.39254588178214
392,257.31344359861157,33.39254588178214
393,258.5045547097227,33.39254588178214
394,260.59927693194487,33.39254588178214
395,262.13316582083377,33.39254588178214
