Z5;6.237880546;-75.54560691;Z229;6.241228299;-75.60092431;-1;-1
Z5;6.237880546;-75.54560691;Z276;6.237115476;-75.5500454;-1;-1
Z6;6.200269877;-75.56972107;Z21;6.209969587;-75.57347723;-1;-1
Z6;6.200269877;-75.56972107;Z23;6.291983714;-75.59052305;-1;-1
Z6;6.200269877;-75.56972107;Z35;6.227328743;-75.57276439;-1;-1
Z6;6.200269877;-75.56972107;Z121;6.215608754;-75.59554289;-1;-1
Z6;6.200269877;-75.56972107;Z122;6.211001761;-75.59866294;-1;-1
Z6;6.200269877;-75.56972107;Z133;6.209229928;-75.5679003;-1;-1
Z6;6.200269877;-75.56972107;Z154;6.267164219;-75.60031178;-1;-1
Z6;6.200269877;-75.56972107;Z237;6.211075153;-75.56207201;-1;-1
Z6;6.200269877;-75.56972107;Z238;6.2107453;-75.55731322;-1;-1
Z6;6.200269877;-75.56972107;Z270;6.213373082;-75.57324851;-1;-1
Z6;6.200269877;-75.56972107;Z296;6.231920816;-75.57159766;-1;-1
Z7;6.198444152;-75.56638155;Z118;6.208153809;-75.58825299;-1;-1
Z7;6.198444152;-75.56638155;Z336;6.179654874;-75.56372052;-1;-1
Z7;6.198444152;-75.56638155;Z337;6.177237303;-75.58566831;-1;-1
Z8;6.284452843;-75.57602858;Z9;6.278787346;-75.58198045;-1;-1
Z8;6.284452843;-75.57602858;Z156;6.251397113;-75.59095472;-1;-1
Z8;6.284452843;-75.57602858;Z297;6.297287702;-75.58450348;-1;-1
Z8;6.284452843;-75.57602858;Z343;6.222386101;-75.58321295;-1;-1
Z8;6.284452843;-75.57602858;Z371;6.278485259;-75.57099079;-1;-1
Z8;6.284452843;-75.57602858;Z372;6.157081427;-75.60611741;-1;-1
Z9;6.278787346;-75.58198045;Z1;6.306794499;-75.58077549;-1;-1
Z9;6.278787346;-75.58198045;Z2;6.307167778;-75.5781712;-1;-1
Z9;6.278787346;-75.58198045;Z3;6.30058701;-75.57912704;-1;-1
Z9;6.278787346;-75.58198045;Z4;6.252234295;-75.62101156;-1;-1
Z9;6.278787346;-75.58198045;Z55;6.336009984;-75.56562724;-1;-1
Z9;6.278787346;-75.58198045;Z61;6.339256541;-75.54875684;-1;-1
Z9;6.278787346;-75.58198045;Z82;6.254783204;-75.6089004;-1;-1
Z9;6.278787346;-75.58198045;Z87;6.273419666;-75.55598701;-1;-1
Z9;6.278787346;-75.58198045;Z90;6.267968808;-75.5740663;-1;-1
Z9;6.278787346;-75.58198045;Z117;6.205042958;-75.58270944;-1;-1
Z9;6.278787346;-75.58198045;Z143;6.249067114;-75.55067802;-1;-1
Z9;6.278787346;-75.58198045;Z146;6.259928033;-75.59415755;-1;-1
Z9;6.278787346;-75.58198045;Z153;6.234006368;-75.58617887;-1;-1
Z9;6.278787346;-75.58198045;Z154;6.267164219;-75.60031178;-1;-1
Z9;6.278787346;-75.58198045;Z155;6.310394056;-75.56687945;-1;-1
Z9;6.278787346;-75.58198045;Z157;6.285922965;-75.5735376;-1;-1
Z9;6.278787346;-75.58198045;Z192;6.248610526;-75.56927757;-1;-1
Z9;6.278787346;-75.58198045;Z193;6.247815642;-75.5640502;-1;-1
Z9;6.278787346;-75.58198045;Z194;6.249419067;-75.56584419;-1;-1
Z9;6.278787346;-75.58198045;Z202;6.256319624;-75.60158821;-1;-1
Z9;6.278787346;-75.58198045;Z224;6.260863996;-75.61091737;-1;-1
Z9;6.278787346;-75.58198045;Z229;6.241228299;-75.60092431;-1;-1
Z9;6.278787346;-75.58198045;Z247;6.241133166;-75.59511066;-1;-1
Z9;6.278787346;-75.58198045;Z252;6.28199855;-75.57866061;-1;-1
Z9;6.278787346;-75.58198045;Z263;6.266105016;-75.59248244;-1;-1
Z9;6.278787346;-75.58198045;Z266;6.249566023;-75.54379938;-1;-1
Z9;6.278787346;-75.58198045;Z267;6.196862491;-75.56161537;-1;-1
Z9;6.278787346;-75.58198045;Z276;6.237115476;-75.5500454;-1;-1
Z9;6.278787346;-75.58198045;Z282;6.25079617;-75.58413982;-1;-1
Z9;6.278787346;-75.58198045;Z309;6.257822548;-75.56305164;-1;-1
Z9;6.278787346;-75.58198045;Z334;6.246403135;-75.58556624;-1;-1
Z9;6.278787346;-75.58198045;Z367;6.254811852;-75.58178351;-1;-1
Z9;6.278787346;-75.58198045;Z398;6.254107942;-75.56467475;-1;-1
Z10;6.225666998;-75.60754717;Z4;6.252234295;-75.62101156;-1;-1
Z10;6.225666998;-75.60754717;Z10;6.225666998;-75.60754717;-1;-1
Z10;6.225666998;-75.60754717;Z181;6.219293803;-75.59009427;-1;-1
Z10;6.225666998;-75.60754717;Z209;6.223341987;-75.60195049;-1;-1
Z10;6.225666998;-75.60754717;Z308;6.169048981;-75.63574725;-1;-1
Z11;6.214428912;-75.55457092;Z186;6.198142418;-75.57637966;-1;-1
Z11;6.214428912;-75.55457092;Z270;6.213373082;-75.57324851;-1;-1
Z11;6.214428912;-75.55457092;Z296;6.231920816;-75.57159766;-1;-1
Z11;6.214428912;-75.55457092;Z386;6.242265516;-75.58950473;-1;-1
Z12;6.209797066;-75.55017519;Z12;6.209797066;-75.55017519;-1;-1
Z12;6.209797066;-75.55017519;Z141;6.202900967;-75.55300219;-1;-1
Z12;6.209797066;-75.55017519;Z148;6.27434663;-75.58911268;-1;-1
Z12;6.209797066;-75.55017519;Z181;6.219293803;-75.59009427;-1;-1
Z12;6.209797066;-75.55017519;Z194;6.249419067;-75.56584419;-1;-1
Z12;6.209797066;-75.55017519;Z325;6.232838699;-75.56776663;-1;-1
Z12;6.209797066;-75.55017519;Z368;6.254384027;-75.58533684;-1;-1
Z13;6.297710837;-75.55413145;Z14;6.296982324;-75.55254381;-1;-1
Z14;6.296982324;-75.55254381;Z13;6.297710837;-75.55413145;-1;-1
Z15;6.298754776;-75.55659392;Z159;6.238338002;-75.55883521;-1;-1
Z15;6.298754776;-75.55659392;Z206;6.299207759;-75.55090559;-1;-1
Z16;6.259708937;-75.62033496;Z16;6.259708937;-75.62033496;-1;-1
Z16;6.259708937;-75.62033496;Z192;6.248610526;-75.56927757;-1;-1
Z16;6.259708937;-75.62033496;Z253;6.248179589;-75.59856474;-1;-1
Z16;6.259708937;-75.62033496;Z334;6.246403135;-75.58556624;-1;-1
Z16;6.259708937;-75.62033496;Z398;6.254107942;-75.56467475;-1;-1
Z17;6.28073942;-75.56083908;Z17;6.28073942;-75.56083908;-1;-1
Z17;6.28073942;-75.56083908;Z192;6.248610526;-75.56927757;-1;-1
Z17;6.28073942;-75.56083908;Z291;6.272284567;-75.56798228;-1;-1
Z17;6.28073942;-75.56083908;Z393;6.287407009;-75.55169406;-1;-1
Z18;6.228989809;-75.56321019;Z21;6.209969587;-75.57347723;-1;-1
Z18;6.228989809;-75.56321019;Z139;6.237054022;-75.5619029;-1;-1
Z18;6.228989809;-75.56321019;Z181;6.219293803;-75.59009427;-1;-1
Z18;6.228989809;-75.56321019;Z191;6.251931108;-75.56773936;-1;-1
Z18;6.228989809;-75.56321019;Z363;6.266517867;-75.56474561;-1;-1
Z18;6.228989809;-75.56321019;Z386;6.242265516;-75.58950473;-1;-1
Z19;6.219791231;-75.56231534;Z19;6.219791231;-75.56231534;-1;-1
Z19;6.219791231;-75.56231534;Z21;6.209969587;-75.57347723;-1;-1
Z19;6.219791231;-75.56231534;Z102;6.244706872;-75.56728726;-1;-1
Z19;6.219791231;-75.56231534;Z191;6.251931108;-75.56773936;-1;-1
Z19;6.219791231;-75.56231534;Z192;6.248610526;-75.56927757;-1;-1
Z19;6.219791231;-75.56231534;Z201;6.292804273;-75.57674948;-1;-1
Z19;6.219791231;-75.56231534;Z238;6.2107453;-75.55731322;-1;-1
Z19;6.219791231;-75.56231534;Z247;6.241133166;-75.59511066;-1;-1
Z19;6.219791231;-75.56231534;Z266;6.249566023;-75.54379938;-1;-1
Z19;6.219791231;-75.56231534;Z293;6.205337617;-75.57443778;-1;-1
Z19;6.219791231;-75.56231534;Z398;6.254107942;-75.56467475;-1;-1
Z20;6.219159898;-75.55866183;Z276;6.237115476;-75.5500454;-1;-1
Z20;6.219159898;-75.55866183;Z395;6.233514189;-75.53292606;-1;-1
Z21;6.209969587;-75.57347723;Z6;6.200269877;-75.56972107;-1;-1
Z21;6.209969587;-75.57347723;Z18;6.228989809;-75.56321019;-1;-1
Z21;6.209969587;-75.57347723;Z19;6.219791231;-75.56231534;-1;-1
Z21;6.209969587;-75.57347723;Z21;6.209969587;-75.57347723;-1;-1
Z21;6.209969587;-75.57347723;Z72;6.166122105;-75.52341505;-1;-1
Z21;6.209969587;-75.57347723;Z86;6.212898105;-75.58526238;-1;-1
Z21;6.209969587;-75.57347723;Z93;6.290922357;-75.57212235;-1;-1
Z21;6.209969587;-75.57347723;Z94;6.219407366;-75.56734202;-1;-1
Z21;6.209969587;-75.57347723;Z98;6.244142941;-75.57372534;-1;-1
Z21;6.209969587;-75.57347723;Z140;6.203016347;-75.5586112;-1;-1
Z21;6.209969587;-75.57347723;Z146;6.259928033;-75.59415755;-1;-1
Z21;6.209969587;-75.57347723;Z181;6.219293803;-75.59009427;-1;-1
Z21;6.209969587;-75.57347723;Z197;6.199161865;-75.59309908;-1;-1
Z21;6.209969587;-75.57347723;Z203;6.204776832;-75.56824047;-1;-1
Z21;6.209969587;-75.57347723;Z238;6.2107453;-75.55731322;-1;-1
Z21;6.209969587;-75.57347723;Z259;6.190203946;-75.56411994;-1;-1
Z21;6.209969587;-75.57347723;Z260;6.196704181;-75.57212956;-1;-1
Z21;6.209969587;-75.57347723;Z270;6.213373082;-75.57324851;-1;-1
Z21;6.209969587;-75.57347723;Z292;6.208442344;-75.57777891;-1;-1
Z21;6.209969587;-75.57347723;Z349;6.190436208;-75.57977261;-1;-1
Z21;6.209969587;-75.57347723;Z383;6.133580391;-75.61049713;-1;-1
Z22;6.287482628;-75.59457579;Z148;6.27434663;-75.58911268;-1;-1
Z22;6.287482628;-75.59457579;Z171;6.2919157;-75.54459072;-1;-1
Z22;6.287482628;-75.59457579;Z189;6.251646193;-75.60455055;-1;-1
Z22;6.287482628;-75.59457579;Z237;6.211075153;-75.56207201;-1;-1
Z23;6.291983714;-75.59052305;Z115;6.277863308;-75.63144358;-1;-1
Z23;6.291983714;-75.59052305;Z157;6.285922965;-75.5735376;-1;-1
Z23;6.291983714;-75.59052305;Z177;6.262893913;-75.56518472;-1;-1
Z23;6.291983714;-75.59052305;Z191;6.251931108;-75.56773936;-1;-1
Z23;6.291983714;-75.59052305;Z192;6.248610526;-75.56927757;-1;-1
Z23;6.291983714;-75.59052305;Z309;6.257822548;-75.56305164;-1;-1
Z23;6.291983714;-75.59052305;Z312;6.27266348;-75.57680534;-1;-1
Z23;6.291983714;-75.59052305;Z325;6.232838699;-75.56776663;-1;-1
Z23;6.291983714;-75.59052305;Z402;6.188323493;-75.60515731;-1;-1
Z24;6.151741985;-75.61580832;Z24;6.151741985;-75.61580832;-1;-1
Z24;6.151741985;-75.61580832;Z55;6.336009984;-75.56562724;-1;-1
Z24;6.151741985;-75.61580832;Z97;6.185753699;-75.59077169;-1;-1
Z24;6.151741985;-75.61580832;Z144;6.168808592;-75.58666429;-1;-1
Z24;6.151741985;-75.61580832;Z181;6.219293803;-75.59009427;-1;-1
Z24;6.151741985;-75.61580832;Z187;6.245162966;-75.57786157;-1;-1
Z24;6.151741985;-75.61580832;Z203;6.204776832;-75.56824047;-1;-1
Z24;6.151741985;-75.61580832;Z258;6.187167737;-75.55796937;-1;-1
Z24;6.151741985;-75.61580832;Z259;6.190203946;-75.56411994;-1;-1
Z24;6.151741985;-75.61580832;Z275;6.169100032;-75.58245945;-1;-1
Z24;6.151741985;-75.61580832;Z293;6.205337617;-75.57443778;-1;-1
Z24;6.151741985;-75.61580832;Z331;6.155776787;-75.5804152;-1;-1
Z24;6.151741985;-75.61580832;Z361;6.172636409;-75.61183041;-1;-1
Z24;6.151741985;-75.61580832;Z364;6.15307058;-75.60871278;-1;-1
Z24;6.151741985;-75.61580832;Z372;6.157081427;-75.60611741;-1;-1
Z24;6.151741985;-75.61580832;Z383;6.133580391;-75.61049713;-1;-1
Z24;6.151741985;-75.61580832;Z402;6.188323493;-75.60515731;-1;-1
Z25;6.433379346;-75.33852181;Z28;6.436685733;-75.32716924;-1;-1
Z25;6.433379346;-75.33852181;Z29;6.44021235;-75.32831764;-1;-1
Z25;6.433379346;-75.33852181;Z30;6.440638171;-75.33039404;-1;-1
Z25;6.433379346;-75.33852181;Z33;6.433204051;-75.34124076;-1;-1
Z25;6.433379346;-75.33852181;Z87;6.273419666;-75.55598701;-1;-1
Z25;6.433379346;-75.33852181;Z122;6.211001761;-75.59866294;-1;-1
Z25;6.433379346;-75.33852181;Z138;6.256466661;-75.62761596;-1;-1
Z25;6.433379346;-75.33852181;Z343;6.222386101;-75.58321295;-1;-1
Z25;6.433379346;-75.33852181;Z366;6.245222794;-75.55175263;-1;-1
Z26;6.435997794;-75.33195204;Z25;6.433379346;-75.33852181;-1;-1
Z27;6.433995652;-75.32838719;Z97;6.185753699;-75.59077169;-1;-1
Z27;6.433995652;-75.32838719;Z164;6.38429893;-75.44915814;-1;-1
Z27;6.433995652;-75.32838719;Z292;6.208442344;-75.57777891;-1;-1
Z28;6.436685733;-75.32716924;Z25;6.433379346;-75.33852181;-1;-1
Z28;6.436685733;-75.32716924;Z30;6.440638171;-75.33039404;-1;-1
Z28;6.436685733;-75.32716924;Z31;6.439386649;-75.33229856;-1;-1
Z28;6.436685733;-75.32716924;Z32;6.440819344;-75.33409329;-1;-1
Z29;6.44021235;-75.32831764;Z30;6.440638171;-75.33039404;-1;-1
Z30;6.440638171;-75.33039404;Z25;6.433379346;-75.33852181;-1;-1
Z30;6.440638171;-75.33039404;Z28;6.436685733;-75.32716924;-1;-1
Z30;6.440638171;-75.33039404;Z60;6.342785783;-75.54862168;-1;-1
Z30;6.440638171;-75.33039404;Z248;6.245641646;-75.59611039;-1;-1
Z30;6.440638171;-75.33039404;Z366;6.245222794;-75.55175263;-1;-1
Z31;6.439386649;-75.33229856;Z28;6.436685733;-75.32716924;-1;-1
Z31;6.439386649;-75.33229856;Z163;6.371685951;-75.44695707;-1;-1
Z32;6.440819344;-75.33409329;Z28;6.436685733;-75.32716924;-1;-1
Z33;6.433204051;-75.34124076;Z25;6.433379346;-75.33852181;-1;-1
Z34;6.242874134;-75.55421246;Z5;6.237880546;-75.54560691;-1;-1
Z34;6.242874134;-75.55421246;Z67;6.280863639;-75.56467038;-1;-1
Z34;6.242874134;-75.55421246;Z95;6.232583865;-75.55242238;-1;-1
Z34;6.242874134;-75.55421246;Z122;6.211001761;-75.59866294;-1;-1
Z34;6.242874134;-75.55421246;Z132;6.244450832;-75.54553837;-1;-1
Z34;6.242874134;-75.55421246;Z192;6.248610526;-75.56927757;-1;-1
Z34;6.242874134;-75.55421246;Z325;6.232838699;-75.56776663;-1;-1
Z34;6.242874134;-75.55421246;Z394;6.258863406;-75.54842175;-1;-1
Z35;6.227328743;-75.57276439;Z6;6.200269877;-75.56972107;-1;-1
Z35;6.227328743;-75.57276439;Z35;6.227328743;-75.57276439;-1;-1
Z35;6.227328743;-75.57276439;Z67;6.280863639;-75.56467038;-1;-1
Z35;6.227328743;-75.57276439;Z95;6.232583865;-75.55242238;-1;-1
Z35;6.227328743;-75.57276439;Z203;6.204776832;-75.56824047;-1;-1
Z35;6.227328743;-75.57276439;Z234;6.279059635;-75.55088977;-1;-1
Z35;6.227328743;-75.57276439;Z239;6.23594422;-75.61005139;-1;-1
Z35;6.227328743;-75.57276439;Z270;6.213373082;-75.57324851;-1;-1
Z35;6.227328743;-75.57276439;Z293;6.205337617;-75.57443778;-1;-1
Z35;6.227328743;-75.57276439;Z346;6.257719946;-75.60716568;-1;-1
Z36;6.247807578;-75.60897396;Z156;6.251397113;-75.59095472;-1;-1
Z36;6.247807578;-75.60897396;Z193;6.247815642;-75.5640502;-1;-1
Z36;6.247807578;-75.60897396;Z196;6.240586259;-75.60551764;-1;-1
Z36;6.247807578;-75.60897396;Z229;6.241228299;-75.60092431;-1;-1
Z36;6.247807578;-75.60897396;Z236;6.24929602;-75.62378889;-1;-1
Z36;6.247807578;-75.60897396;Z265;6.24142806;-75.58549664;-1;-1
Z37;6.229696956;-75.53512052;Z45;6.280911409;-75.59025577;-1;-1
Z37;6.229696956;-75.53512052;Z192;6.248610526;-75.56927757;-1;-1
Z37;6.229696956;-75.53512052;Z343;6.222386101;-75.58321295;-1;-1
Z38;6.232429292;-75.6008018;Z248;6.245641646;-75.59611039;-1;-1
Z38;6.232429292;-75.6008018;Z398;6.254107942;-75.56467475;-1;-1
Z39;6.23005115;-75.59821205;Z111;6.248416107;-75.57756859;-1;-1
Z39;6.23005115;-75.59821205;Z201;6.292804273;-75.57674948;-1;-1
Z39;6.23005115;-75.59821205;Z371;6.278485259;-75.57099079;-1;-1
Z40;6.232735839;-75.60487004;Z122;6.211001761;-75.59866294;-1;-1
Z40;6.232735839;-75.60487004;Z123;6.178716514;-75.59776163;-1;-1
Z40;6.232735839;-75.60487004;Z229;6.241228299;-75.60092431;-1;-1
Z40;6.232735839;-75.60487004;Z283;6.237317501;-75.59664388;-1;-1
Z41;6.233438263;-75.59553018;Z38;6.232429292;-75.6008018;-1;-1
Z41;6.233438263;-75.59553018;Z40;6.232735839;-75.60487004;-1;-1
Z41;6.233438263;-75.59553018;Z75;6.304272289;-75.56483411;-1;-1
Z41;6.233438263;-75.59553018;Z118;6.208153809;-75.58825299;-1;-1
Z41;6.233438263;-75.59553018;Z121;6.215608754;-75.59554289;-1;-1
Z41;6.233438263;-75.59553018;Z153;6.234006368;-75.58617887;-1;-1
Z41;6.233438263;-75.59553018;Z193;6.247815642;-75.5640502;-1;-1
Z41;6.233438263;-75.59553018;Z202;6.256319624;-75.60158821;-1;-1
Z41;6.233438263;-75.59553018;Z242;6.220614698;-75.59556176;-1;-1
Z41;6.233438263;-75.59553018;Z250;6.218470657;-75.60343856;-1;-1
Z41;6.233438263;-75.59553018;Z334;6.246403135;-75.58556624;-1;-1
Z41;6.233438263;-75.59553018;Z348;6.183891078;-75.59735987;-1;-1
Z41;6.233438263;-75.59553018;Z386;6.242265516;-75.58950473;-1;-1
Z42;6.248392077;-75.617374;Z156;6.251397113;-75.59095472;-1;-1
Z42;6.248392077;-75.617374;Z183;6.265200275;-75.61241835;-1;-1
Z42;6.248392077;-75.617374;Z220;6.228675474;-75.60472482;-1;-1
Z42;6.248392077;-75.617374;Z330;6.255836974;-75.61732751;-1;-1
Z42;6.248392077;-75.617374;Z398;6.254107942;-75.56467475;-1;-1
Z43;6.280911409;-75.59025577;Z53;6.337021999;-75.55655052;-1;-1
Z43;6.280911409;-75.59025577;Z75;6.304272289;-75.56483411;-1;-1
Z43;6.280911409;-75.59025577;Z192;6.248610526;-75.56927757;-1;-1
Z43;6.280911409;-75.59025577;Z325;6.232838699;-75.56776663;-1;-1
Z43;6.280911409;-75.59025577;Z367;6.254811852;-75.58178351;-1;-1
Z44;6.313200069;-75.58101507;Z44;6.317475515;-75.56146443;-1;-1
Z44;6.313200069;-75.58101507;Z47;6.309643004;-75.55011557;-1;-1
Z44;6.313200069;-75.58101507;Z52;6.330521898;-75.56227683;-1;-1
Z44;6.313200069;-75.58101507;Z54;6.336807887;-75.55975048;-1;-1
Z44;6.313200069;-75.58101507;Z57;6.34631302;-75.56956101;-1;-1
Z44;6.313200069;-75.58101507;Z59;6.346873048;-75.55143894;-1;-1
Z44;6.313200069;-75.58101507;Z61;6.339256541;-75.54875684;-1;-1
Z44;6.313200069;-75.58101507;Z63;6.3279522;-75.54210352;-1;-1
Z44;6.313200069;-75.58101507;Z64;6.34070263;-75.53059933;-1;-1
Z44;6.313200069;-75.58101507;Z127;6.261566125;-75.57095965;-1;-1
Z44;6.313200069;-75.58101507;Z178;6.27052946;-75.56359359;-1;-1
Z44;6.313200069;-75.58101507;Z265;6.24142806;-75.58549664;-1;-1
Z44;6.313200069;-75.58101507;Z269;6.253437725;-75.5984132;-1;-1
Z44;6.313200069;-75.58101507;Z311;6.306339254;-75.58396642;-1;-1
Z44;6.313200069;-75.58101507;Z369;6.305869306;-75.5687583;-1;-1
Z45;6.313412509;-75.56962882;Z22;6.287482628;-75.59457579;-1;-1
Z45;6.313412509;-75.56962882;Z37;6.229696956;-75.53512052;-1;-1
Z45;6.313412509;-75.56962882;Z45;6.280911409;-75.59025577;-1;-1
Z45;6.313412509;-75.56962882;Z59;6.346873048;-75.55143894;-1;-1
Z45;6.313412509;-75.56962882;Z102;6.244706872;-75.56728726;-1;-1
Z45;6.313412509;-75.56962882;Z127;6.261566125;-75.57095965;-1;-1
Z45;6.313412509;-75.56962882;Z146;6.259928033;-75.59415755;-1;-1
Z45;6.313412509;-75.56962882;Z192;6.248610526;-75.56927757;-1;-1
Z45;6.313412509;-75.56962882;Z269;6.253437725;-75.5984132;-1;-1
Z45;6.313412509;-75.56962882;Z271;6.265983872;-75.55715366;-1;-1
Z45;6.313412509;-75.56962882;Z287;6.284402223;-75.56910959;-1;-1
Z45;6.313412509;-75.56962882;Z309;6.257822548;-75.56305164;-1;-1
Z45;6.313412509;-75.56962882;Z365;6.245933173;-75.6051694;-1;-1
Z45;6.313412509;-75.56962882;Z398;6.254107942;-75.56467475;-1;-1
Z46;6.317475515;-75.56146443;Z186;6.198142418;-75.57637966;-1;-1
Z46;6.317475515;-75.56146443;Z311;6.306339254;-75.58396642;-1;-1
Z47;6.309643004;-75.55011557;Z44;6.317475515;-75.56146443;-1;-1
Z47;6.309643004;-75.55011557;Z73;6.246068219;-75.55978442;-1;-1
Z47;6.309643004;-75.55011557;Z105;6.346046189;-75.50549059;-1;-1
Z47;6.309643004;-75.55011557;Z222;6.276331242;-75.58556721;-1;-1
Z47;6.309643004;-75.55011557;Z332;6.281238953;-75.54288712;-1;-1
Z47;6.309643004;-75.55011557;Z369;6.305869306;-75.5687583;-1;-1
Z48;6.31708347;-75.55149169;Z54;6.336807887;-75.55975048;-1;-1
Z48;6.31708347;-75.55149169;Z63;6.3279522;-75.54210352;-1;-1
Z48;6.31708347;-75.55149169;Z177;6.262893913;-75.56518472;-1;-1
Z49;6.326572289;-75.55430001;Z27;6.433995652;-75.32838719;-1;-1
Z49;6.326572289;-75.55430001;Z59;6.346873048;-75.55143894;-1;-1
Z52;6.330521898;-75.56227683;Z44;6.317475515;-75.56146443;-1;-1
Z52;6.330521898;-75.56227683;Z181;6.219293803;-75.59009427;-1;-1
Z52;6.330521898;-75.56227683;Z193;6.247815642;-75.5640502;-1;-1
Z53;6.337021999;-75.55655052;Z43;6.313412509;-75.56962882;-1;-1
Z53;6.337021999;-75.55655052;Z44;6.317475515;-75.56146443;-1;-1
Z53;6.337021999;-75.55655052;Z54;6.336807887;-75.55975048;-1;-1
Z53;6.337021999;-75.55655052;Z59;6.346873048;-75.55143894;-1;-1
Z53;6.337021999;-75.55655052;Z61;6.339256541;-75.54875684;-1;-1
Z53;6.337021999;-75.55655052;Z63;6.3279522;-75.54210352;-1;-1
Z53;6.337021999;-75.55655052;Z308;6.169048981;-75.63574725;-1;-1
Z54;6.336807887;-75.55975048;Z44;6.317475515;-75.56146443;-1;-1
Z54;6.336807887;-75.55975048;Z53;6.337021999;-75.55655052;-1;-1
Z54;6.336807887;-75.55975048;Z58;6.349659143;-75.56330365;-1;-1
Z54;6.336807887;-75.55975048;Z59;6.346873048;-75.55143894;-1;-1
Z54;6.336807887;-75.55975048;Z63;6.3279522;-75.54210352;-1;-1
Z54;6.336807887;-75.55975048;Z105;6.346046189;-75.50549059;-1;-1
Z54;6.336807887;-75.55975048;Z155;6.310394056;-75.56687945;-1;-1
Z54;6.336807887;-75.55975048;Z269;6.253437725;-75.5984132;-1;-1
Z54;6.336807887;-75.55975048;Z353;6.307081208;-75.57470076;-1;-1
Z54;6.336807887;-75.55975048;Z369;6.305869306;-75.5687583;-1;-1
Z54;6.336807887;-75.55975048;Z387;6.264806242;-75.54221536;-1;-1
Z55;6.336009984;-75.56562724;Z9;6.278787346;-75.58198045;-1;-1
Z55;6.336009984;-75.56562724;Z59;6.346873048;-75.55143894;-1;-1
Z55;6.336009984;-75.56562724;Z60;6.342785783;-75.54862168;-1;-1
Z55;6.336009984;-75.56562724;Z61;6.339256541;-75.54875684;-1;-1
Z55;6.336009984;-75.56562724;Z64;6.34070263;-75.53059933;-1;-1
Z55;6.336009984;-75.56562724;Z107;6.326117362;-75.49621249;-1;-1
Z55;6.336009984;-75.56562724;Z194;6.249419067;-75.56584419;-1;-1
Z55;6.336009984;-75.56562724;Z344;6.221045007;-75.57845971;-1;-1
Z55;6.336009984;-75.56562724;Z374;6.29262969;-75.56579002;-1;-1
Z56;6.341152712;-75.56633547;Z191;6.251931108;-75.56773936;-1;-1
Z57;6.34631302;-75.56956101;Z44;6.317475515;-75.56146443;-1;-1
Z57;6.34631302;-75.56956101;Z46;6.313200069;-75.58101507;-1;-1
Z57;6.34631302;-75.56956101;Z54;6.336807887;-75.55975048;-1;-1
Z57;6.34631302;-75.56956101;Z58;6.349659143;-75.56330365;-1;-1
Z57;6.34631302;-75.56956101;Z185;6.199349098;-75.5791209;-1;-1
Z57;6.34631302;-75.56956101;Z378;6.227300113;-75.57920238;-1;-1
