id,latitude,longitude,elevation,x,timestamp,day,soc
98,6.1513739,-75.5775773,1703.099976,5,10:39:00,1
99,6.1507099,-75.577718,1713.400024,5,10:39:15,1
100,6.1507605,-75.5783063,1718,5,10:39:35,1
101,6.1510686,-75.5787691,1727.900024,5,10:39:46,1
102,6.1510686,-75.5787691,0,5,10:39:58,1
103,6.15106,-75.5787361,1728.900024,5,10:39:59,1
104,6.1511026,-75.5787187,1782,5,10:40:24,1
105,6.1511026,-75.5787187,1782,5,10:40:29,1
106,6.1509477,-75.5786163,1785,5,10:40:51,1
107,6.151016,-75.5788078,1776,5,10:41:05,1
108,6.1512084,-75.5788482,1786,5,10:41:29,1
109,6.1512084,-75.5788482,1786,5,10:41:29,1
110,6.1509952,-75.5787366,1738,5,10:42:07,1
111,6.1509952,-75.5787366,1738,5,10:42:07,1
112,6.1508534,-75.5788182,1743,5,10:42:35,1
113,6.1508534,-75.5788182,1743,5,10:42:37,1
114,6.1508534,-75.5788182,1743,5,10:42:52,1
115,6.1510514,-75.5787375,1727.900024,5,10:43:09,1
116,6.1510512,-75.5787362,1727.900024,5,10:43:23,1
117,6.1509705,-75.5787446,1730,5,10:43:53,1
118,6.1509705,-75.5787446,1730,5,10:43:53,1
119,6.1507079,-75.5784291,1729.800049,5,10:44:09,1
120,6.1507079,-75.5784291,0,5,10:44:12,1
121,6.1505642,-75.5778049,1707,5,10:44:31,1
122,6.1498758,-75.5770844,1698,5,10:44:47,1
123,6.1498758,-75.5770844,1698,5,10:44:54,1
124,6.1491476,-75.5759361,1704.199951,5,10:45:09,1
125,6.1485992,-75.5758978,1704.400024,5,10:45:24,1
126,6.1475164,-75.5756567,0,5,10:45:39,1
127,6.1475164,-75.5756567,0,5,10:46:11,1
128,6.1476027,-75.5756782,0,5,10:46:54,1
129,6.1481608,-75.5759442,1709.599976,5,10:47:09,1
130,6.1481608,-75.5759442,0,5,10:47:23,1
131,6.149293,-75.5762969,1702.300049,5,10:47:39,1
132,6.1516962,-75.576279,0,5,10:47:54,1
133,6.1516448,-75.5763842,1687.300049,5,10:48:09,1
134,6.1526889,-75.5768876,0,5,10:48:24,1
135,6.1544273,-75.5775543,1692.300049,5,10:48:39,1
136,6.1539109,-75.5761567,0,5,10:48:54,1
137,6.1542333,-75.5752355,1756.199951,5,10:49:09,1
138,6.1533995,-75.5746016,0,5,10:49:24,1
139,6.1533532,-75.5747971,1773.5,5,10:49:39,1
140,6.1542376,-75.5729593,0,5,10:49:55,1
141,6.1542184,-75.5724837,1739,5,10:50:12,1
142,6.1547933,-75.571965,0,5,10:50:24,1
143,6.1549139,-75.5718404,0,5,10:50:40,1
144,6.1550402,-75.571469,0,5,10:50:54,1
145,6.1550402,-75.571469,0,5,10:50:59,1
146,6.1550402,-75.571469,0,5,10:51:08,1
147,6.1549924,-75.5714873,0,5,10:51:45,1
148,6.1549924,-75.5714873,0,5,10:51:45,1
149,6.1568712,-75.5724813,0,5,10:52:00,1
150,6.156006,-75.5720274,0,5,10:52:17,1
151,6.1550204,-75.5714056,0,5,10:52:31,1
152,6.1551623,-75.5713683,1788,5,10:52:52,1
153,6.1550694,-75.5713839,1774,5,10:53:04,1
154,6.1550694,-75.5713839,1774,5,10:53:16,1
155,6.1550694,-75.5713839,0,5,10:53:23,1
156,6.1557769,-75.5712877,1771,5,10:53:31,1
157,6.1563266,-75.5714825,1778,5,10:54:00,1
158,6.1563266,-75.5714825,1778,5,10:54:00,1
159,6.1525161,-75.5715926,0,5,10:54:16,1
160,6.1569385,-75.5719159,0,5,10:54:32,1
161,6.1584757,-75.5721352,1809.199951,5,10:54:46,1
162,6.158415,-75.5692821,0,5,10:55:01,1
163,6.1594283,-75.5712064,0,5,10:55:16,1
164,6.1594715,-75.5712004,1787.900024,5,10:55:31,1
165,6.1602204,-75.5716508,0,5,10:55:46,1
166,6.1605281,-75.5722831,1799.599976,5,10:56:02,1
167,6.161616,-75.5739873,0,5,10:56:16,1
168,6.1619072,-75.574022,0,5,10:56:31,1
169,6.1640474,-75.5708132,1739.699951,5,10:56:47,1
170,6.1623088,-75.5742608,1756,5,10:57:03,1
171,6.1616294,-75.5740392,0,5,10:57:16,1
172,6.1616294,-75.5740392,0,5,10:57:24,1
173,6.161665,-75.5740391,0,5,10:57:30,1
174,6.1615392,-75.5739214,1696,5,10:58:07,1
175,6.1615392,-75.5739214,1696,5,10:58:07,1
176,6.1614561,-75.5739364,1712,5,10:58:37,1
177,6.1614561,-75.5739364,1712,5,10:58:37,1
178,6.1616905,-75.5740296,1732.5,5,10:58:53,1
179,6.1616834,-75.5739997,1724,5,10:59:21,1
180,6.1616834,-75.5739997,1724,5,10:59:22,1
181,6.161587,-75.5740578,1720,5,10:59:51,1
182,6.161587,-75.5740578,1720,5,10:59:52,1
183,6.161587,-75.5740578,0,5,10:59:56,1
184,6.1616428,-75.5740462,0,5,11:00:08,1
185,6.1615852,-75.573794,1747,5,11:00:24,1
186,6.1605233,-75.5734598,1746.599976,5,11:00:39,1
187,6.1583585,-75.5738657,0,5,11:00:53,1
188,6.1584252,-75.5727558,0,5,11:01:08,1
189,6.1580076,-75.5728656,0,5,11:01:23,1
190,6.1571272,-75.573358,0,5,11:01:38,1
191,6.1571272,-75.573358,0,5,11:02:11,1
192,6.1577844,-75.572951,0,5,11:02:41,1
193,6.1577844,-75.572951,0,5,11:02:41,1
194,6.1579261,-75.5730141,0,5,11:03:57,1
195,6.1577128,-75.5727989,0,5,11:04:12,1
196,6.1577128,-75.5727989,0,5,11:04:27,1
197,6.1576217,-75.5727667,1804.199951,5,11:05:13,1
198,6.1576217,-75.5727667,1804.199951,5,11:05:13,1
199,6.157579,-75.5728408,1804.800049,5,11:06:00,1
200,6.157579,-75.5728408,1804.800049,5,11:06:01,1
201,6.1577146,-75.5727167,1807.599976,5,11:06:17,1
202,6.1576484,-75.5727449,1804.800049,5,11:06:32,1
203,6.1580212,-75.5735102,1782.5,5,11:07:18,1
204,6.1580212,-75.5735102,1782.5,5,11:07:18,1
205,6.1571351,-75.573324,0,5,11:07:35,1
206,6.1571351,-75.573324,0,5,11:08:06,1
207,6.157513,-75.5732207,1774.099976,5,11:08:14,1
208,6.157513,-75.5732207,1774.099976,5,11:08:14,1
209,6.1572321,-75.5733264,0,5,11:08:31,1
210,6.1583321,-75.5731202,0,5,11:08:45,1
211,6.1591954,-75.5739345,0,5,11:09:01,1
212,6.1600225,-75.5736168,1746.400024,5,11:09:15,1
213,6.1613588,-75.5738547,1746.400024,5,11:09:31,1
214,6.162257,-75.5740797,0,5,11:09:45,1
215,6.162257,-75.5740797,0,5,11:10:00,1
216,6.162257,-75.5740797,0,5,11:10:15,1
217,6.1629451,-75.5714306,0,5,11:10:30,1
218,6.1627419,-75.5707445,0,5,11:10:46,1
219,6.1623106,-75.5698598,0,5,11:11:00,1
220,6.1630194,-75.5691922,1736,5,11:11:19,1
221,6.1635357,-75.5687769,1709,5,11:11:36,1
222,6.1635357,-75.5687769,1709,5,11:11:46,1
223,6.1654903,-75.5697438,1735.400024,5,11:12:01,1
224,6.1659973,-75.5695421,0,5,11:12:16,1
225,6.1655647,-75.569172,0,5,11:12:30,1
226,6.1655647,-75.569172,0,5,11:12:32,1
227,6.1655647,-75.569172,0,5,11:12:45,1
228,6.1656615,-75.5691854,0,5,11:13:01,1
229,6.1654722,-75.5689916,1728,5,11:13:18,1
230,6.1656242,-75.5691349,1724,5,11:13:37,1
231,6.165603,-75.5691209,1734,5,11:13:54,1
232,6.165603,-75.5691209,1734,5,11:13:59,1
233,6.1657199,-75.5683575,1753,5,11:14:16,1
234,6.1656723,-75.5682059,0,5,11:14:45,1
235,6.1656723,-75.5682059,0,5,11:14:45,1
236,6.1656244,-75.5682564,1753,5,11:15:17,1
237,6.1656244,-75.5682564,1753,5,11:15:17,1
238,6.1657663,-75.5682751,1753,5,11:15:33,1
239,6.1657135,-75.5682615,1753,5,11:16:03,1
240,6.1657135,-75.5682615,1753,5,11:16:03,1
241,6.1657157,-75.5682214,0,5,11:16:18,1
242,6.1655348,-75.5689131,1787,5,11:16:46,1
243,6.1655348,-75.5689131,1787,5,11:16:48,1
244,6.1656607,-75.5681712,0,5,11:17:21,1
245,6.1656607,-75.5681712,0,5,11:17:21,1
246,6.1657156,-75.5683445,1769,5,11:17:41,1
247,6.1657522,-75.56826,1760,5,11:18:18,1
248,6.1657522,-75.56826,1760,5,11:18:18,1
249,6.1657585,-75.5682574,1760,5,11:18:53,1
250,6.1657585,-75.5682574,1760,5,11:18:53,1
251,6.1655318,-75.5692452,0,5,11:19:24,1
252,6.1655318,-75.5692452,0,5,11:19:25,1
253,6.1655318,-75.5692452,0,5,11:19:30,1
254,6.1663491,-75.5699947,1725.199951,5,11:19:41,1
255,6.1660764,-75.569641,1728.900024,5,11:19:56,1
256,6.1672189,-75.5694657,1729,5,11:20:11,1
257,6.1697285,-75.5683451,1721.199951,5,11:20:40,1
258,6.1714573,-75.5688959,0,5,11:20:56,1
259,6.1723733,-75.5679839,1761.699951,5,11:21:11,1
260,6.1718663,-75.566919,1771.800049,5,11:21:26,1
261,6.1711681,-75.5656536,0,5,11:21:40,1
262,6.1714446,-75.5652838,0,5,11:21:56,1
263,6.1720827,-75.5643923,1784.5,5,11:22:11,1
264,6.171908,-75.5642301,0,5,11:22:26,1
265,6.1731534,-75.5633414,1795.300049,5,11:22:41,1
266,6.1732307,-75.562128,1803.300049,5,11:22:56,1
267,6.1746356,-75.561459,0,5,11:23:11,1
268,6.1756728,-75.5608742,0,5,11:23:26,1
269,6.1749021,-75.5597994,1846,5,11:23:41,1
270,6.1737902,-75.5593796,0,5,11:23:56,1
271,6.1737902,-75.5593796,0,5,11:24:08,1
272,6.1737902,-75.5593796,0,5,11:24:10,1
273,6.243846,-75.5805991,1535.199951,5,11:24:26,1
274,6.1743197,-75.5596425,1835.699951,5,11:24:41,1
275,6.1742808,-75.559661,1854,5,11:25:03,1
276,6.1742808,-75.559661,1854,5,11:25:11,1
277,6.1743299,-75.5596017,1847,5,11:25:31,1
278,6.1744224,-75.5595853,1857,5,11:25:44,1
279,6.1744224,-75.5595853,1857,5,11:25:56,1
280,6.175027,-75.5596087,0,5,11:26:11,1
281,6.1745546,-75.559454,0,5,11:26:26,1
282,6.1748793,-75.5594251,1845.099976,5,11:26:41,1
283,6.1746287,-75.5595499,1848,5,11:27:05,1
284,6.1746287,-75.5595499,1848,5,11:27:10,1
285,6.1746576,-75.5593782,0,5,11:27:36,1
286,6.1746576,-75.5593782,0,5,11:27:40,1
287,6.1746576,-75.5593782,0,5,11:27:44,1
288,6.1746576,-75.5593782,0,5,11:27:56,1
289,6.1749312,-75.5597269,1845.099976,5,11:28:11,1
290,6.1750012,-75.5606986,0,5,11:28:26,1
291,6.1765113,-75.5604499,0,5,11:28:41,1
292,6.176586,-75.5612504,1811.599976,5,11:29:11,1
293,6.176586,-75.5612504,1811.599976,5,11:29:11,1
294,6.1766948,-75.5612347,1811.599976,5,11:29:27,1
295,6.1765326,-75.5613371,1811.599976,5,11:29:42,1
296,6.1765326,-75.5613371,0,5,11:29:57,1
297,6.1765326,-75.5613371,0,5,11:30:12,1
298,6.1765326,-75.5613371,1807,5,11:30:27,1
299,6.1765326,-75.5613371,1811.599976,5,11:30:42,1
300,6.1770697,-75.5612159,1816.599976,5,11:30:57,1
301,6.1778535,-75.5612153,1802.400024,5,11:31:12,1
302,6.178967,-75.5619444,1798.699951,5,11:31:27,1
303,6.1796281,-75.5632866,1712,5,11:31:52,1
304,6.1796281,-75.5632866,1712,5,11:31:56,1
305,6.1799403,-75.5646196,1772,5,11:32:12,1
306,6.1799081,-75.5646281,1755.199951,5,11:32:27,1
307,6.1796276,-75.5641683,1694,5,11:33:07,1
308,6.1796276,-75.5641683,1694,5,11:33:07,1
309,6.1796276,-75.5641683,1694,5,11:33:23,1
310,6.1799279,-75.5646006,1772,5,11:33:38,1
311,6.1800418,-75.5650595,1758.099976,5,11:33:54,1
312,6.180695,-75.5653363,0,5,11:34:09,1
313,6.1811793,-75.5654679,0,5,11:34:23,1
314,6.1813102,-75.5650958,1741.300049,5,11:34:38,1
315,6.1821726,-75.5644455,1724,5,11:35:00,1
316,6.1833853,-75.5646576,0,5,11:35:25,1
317,6.1833853,-75.5646576,0,5,11:35:25,1
318,6.1832755,-75.566165,0,5,11:35:41,1
319,6.1842106,-75.5664247,0,5,11:35:57,1
320,6.185817,-75.5661431,1723,5,11:36:12,1
321,6.1856183,-75.5677293,0,5,11:36:26,1
322,6.1856513,-75.5686817,1725.900024,5,11:36:42,1
323,6.1857374,-75.5696479,1628,5,11:37:04,1
324,6.1858449,-75.5697294,1634,5,11:37:16,1
325,6.1857946,-75.5697986,1646,5,11:37:31,1
326,6.1858737,-75.5698323,0,5,11:37:41,1
327,6.185288,-75.5700891,1648,5,11:38:00,1
328,6.1835723,-75.570887,1675.599976,5,11:38:12,1
329,6.1813207,-75.5703259,0,5,11:38:27,1
330,6.1808544,-75.5687139,0,5,11:38:41,1
331,6.1810822,-75.5683042,0,5,11:38:56,1
332,6.1803665,-75.5677323,1745,5,11:39:19,1
333,6.1798806,-75.5676741,1743,5,11:39:33,1
334,6.1793276,-75.5677493,1738,5,11:39:42,1
335,6.178331,-75.5674409,0,5,11:39:56,1
336,6.1782656,-75.5673883,0,5,11:40:11,1
337,6.1782656,-75.5673883,0,5,11:40:13,1
338,6.1782656,-75.5673883,0,5,11:40:25,1
339,6.1782503,-75.5675866,1740.900024,5,11:40:42,1
340,6.1778546,-75.5673524,0,5,11:40:57,1
341,6.1780279,-75.5674137,0,5,11:41:26,1
342,6.1780279,-75.5674137,0,5,11:41:26,1
343,6.1780279,-75.5674137,0,5,11:41:33,1
344,6.1781039,-75.56724,1746,5,11:41:55,1
345,6.1781039,-75.56724,1746,5,11:41:56,1
346,6.1758239,-75.5675408,0,5,11:42:13,1
347,6.1756944,-75.5675262,0,5,11:42:28,1
348,6.1759337,-75.5661809,0,5,11:42:42,1
349,6.1755768,-75.5659487,1758.800049,5,11:42:57,1
350,6.1755768,-75.5659487,0,5,11:43:01,1
351,6.1755818,-75.5660201,1758.800049,5,11:43:12,1
352,6.1756262,-75.5660484,1760.400024,5,11:43:28,1
353,6.1756042,-75.566039,1758.800049,5,11:43:43,1
354,6.175295,-75.566162,1749,5,11:44:02,1
355,6.1756168,-75.566112,1777,5,11:44:15,1
356,6.1757338,-75.566239,1744,5,11:44:30,1
357,6.1758052,-75.5664702,1757,5,11:44:46,1
358,6.175822,-75.5664236,1765,5,11:45:00,1
359,6.1758293,-75.5663415,1766,5,11:45:15,1
360,6.1758225,-75.5663443,1760,5,11:45:27,1
361,6.175801,-75.5663553,1761,5,11:45:46,1
362,6.175801,-75.5663553,0,5,11:45:47,1
363,6.1758087,-75.5663486,1762,5,11:46:01,1
364,6.176,-75.566634,0,5,11:46:14,1
365,6.1757006,-75.5674671,0,5,11:46:28,1
366,6.1755729,-75.5674695,1801,5,11:46:47,1
367,6.1746739,-75.5674229,0,5,11:46:59,1
368,6.1732976,-75.5660027,0,5,11:47:13,1
369,6.1729605,-75.5672592,0,5,11:47:28,1
370,6.1725449,-75.5684495,0,5,11:47:43,1
371,6.1742891,-75.5705931,0,5,11:47:58,1
372,6.1727515,-75.5703445,0,5,11:48:13,1
373,6.172454,-75.5707947,0,5,11:48:28,1
374,6.1723003,-75.5718138,1699.5,5,11:48:44,1
375,6.1723003,-75.5718138,0,5,11:48:49,1
376,6.172239,-75.5717157,1711.199951,5,11:48:57,1
377,6.1721355,-75.5720524,1703,5,11:49:17,1
378,6.1718804,-75.5716539,0,5,11:49:44,1
379,6.1718804,-75.5716539,0,5,11:49:44,1
380,6.1721799,-75.5718001,1689,5,11:50:04,1
381,6.1721799,-75.5718001,0,5,11:50:09,1
382,6.1721799,-75.5718001,0,5,11:50:20,1
383,6.1724583,-75.5714031,1682,5,11:50:22,1
384,6.1726453,-75.5713637,0,5,11:50:30,1
385,6.1727684,-75.5715274,1666,5,11:51:13,1
386,6.1727684,-75.5715274,1666,5,11:51:13,1
387,6.173095,-75.5715622,0,5,11:51:45,1
388,6.173095,-75.5715622,0,5,11:51:45,1
389,6.1729053,-75.571105,1710.800049,5,11:52:02,1
390,6.1728422,-75.5713122,1700.900024,5,11:52:17,1
391,6.1728092,-75.5714696,1697,5,11:52:35,1
392,6.1728473,-75.5714432,1658,5,11:52:49,1
393,6.172835,-75.5714421,1667,5,11:53:04,1
394,6.1733587,-75.5714956,0,5,11:53:17,1
395,6.1728219,-75.5714131,1652,5,11:53:40,1
396,6.1728219,-75.5714131,1652,5,11:53:45,1
397,6.1728259,-75.5714116,1652,5,11:54:10,1
398,6.1728259,-75.5714116,1652,5,11:54:15,1
399,6.1728259,-75.5714116,1652,5,11:54:32,1
400,6.1739812,-75.5714194,0,5,11:54:46,1
401,6.1738229,-75.5714208,0,5,11:55:02,1
402,6.1729365,-75.5713675,1637,5,11:55:25,1
403,6.1729365,-75.5713675,0,5,11:55:25,1
404,6.1729365,-75.5713675,1637,5,11:55:30,1
405,6.1742144,-75.572224,0,5,11:55:47,1
406,6.1746246,-75.572297,0,5,11:56:02,1
407,6.1750044,-75.5729961,1694.099976,5,11:56:17,1
408,6.17558,-75.5743558,0,5,11:56:32,1
409,6.1756277,-75.5753759,0,5,11:56:47,1
410,6.1758605,-75.5752831,0,5,11:57:02,1
411,6.1758758,-75.5751727,0,5,11:57:16,1
412,6.1777467,-75.5769316,0,5,11:57:32,1
413,6.1782151,-75.5771347,0,5,11:57:47,1
414,6.178302,-75.5772223,0,5,11:58:02,1
415,6.178302,-75.5772223,0,5,11:58:09,1
416,6.1783003,-75.5773182,1635,5,11:58:20,1
417,6.1783456,-75.5772941,1616,5,11:58:52,1
418,6.1783456,-75.5772941,1616,5,11:58:52,1
419,6.1783932,-75.5771722,1598,5,11:59:08,1
420,6.178384,-75.5772897,1612,5,11:59:28,1
421,6.1783733,-75.5772859,1607,5,11:59:55,1
422,6.1783701,-75.5772834,1607,5,11:59:56,1
423,6.1783684,-75.5772821,1607,5,12:00:12,1
424,6.1783684,-75.5772821,0,5,12:00:13,1
425,6.1787964,-75.5773658,1582,5,12:00:32,1
426,6.1797839,-75.5771605,1594.300049,5,12:00:43,1
427,6.1790465,-75.5749104,0,5,12:00:57,1
428,6.178655,-75.5745756,0,5,12:01:12,1
429,6.1782062,-75.5735484,0,5,12:01:27,1
430,6.1780693,-75.5725486,0,5,12:01:42,1
431,6.1780693,-75.5725486,0,5,12:02:05,1
432,6.177719,-75.5727143,0,5,12:02:12,1
433,6.177719,-75.5727143,0,5,12:02:12,1
434,6.1779979,-75.5725992,0,5,12:02:28,1
435,6.1780106,-75.5724462,1671.699951,5,12:02:43,1
436,6.1782497,-75.572575,0,5,12:02:58,1
437,6.1779969,-75.5724921,1671.699951,5,12:03:13,1
438,6.1782362,-75.5728885,0,5,12:03:28,1
439,6.1782362,-75.5728885,0,5,12:03:42,1
440,6.1781496,-75.5729677,0,5,12:03:59,1
441,6.1782095,-75.572578,0,5,12:04:13,1
442,6.1780561,-75.5725076,0,5,12:04:29,1
443,6.1781445,-75.5725486,0,5,12:04:47,1
444,6.1781445,-75.5725486,0,5,12:05:23,1
445,6.1780936,-75.5729933,1682.5,5,12:05:29,1
446,6.1780936,-75.5729933,1682.5,5,12:05:29,1
447,6.1778148,-75.5726944,0,5,12:05:45,1
448,6.1783233,-75.5738094,0,5,12:06:00,1
449,6.1787511,-75.5734112,0,5,12:06:15,1
450,6.1787511,-75.5734112,0,5,12:06:20,1
451,6.178749,-75.5734226,0,5,12:06:29,1
452,6.1788183,-75.5733628,1647.5,5,12:06:45,1
453,6.1787483,-75.5735228,0,5,12:07:15,1
454,6.1787483,-75.5735228,0,5,12:07:15,1
455,6.178847,-75.5735796,1672,5,12:07:43,1
456,6.178847,-75.5735796,1672,5,12:07:45,1
457,6.178863,-75.5736558,1673,5,12:08:13,1
458,6.178863,-75.5736558,1673,5,12:08:15,1
459,6.178863,-75.5736558,0,5,12:08:20,1
460,6.1789177,-75.5752127,0,5,12:08:32,1
461,6.1796125,-75.5770057,0,5,12:08:47,1
462,6.1802457,-75.5769307,1571,5,12:09:13,1
463,6.1802457,-75.5769307,1571,5,12:09:15,1
464,6.1823257,-75.5776358,0,5,12:09:33,1
465,6.1830071,-75.5783211,1569.300049,5,12:09:47,1
466,6.1833727,-75.5783389,0,5,12:10:02,1
467,6.1836218,-75.5782205,0,5,12:10:17,1
468,6.1836218,-75.5782205,0,5,12:10:22,1
469,6.1837013,-75.578144,0,5,12:10:47,1
470,6.1837013,-75.578144,0,5,12:10:47,1
471,6.185025,-75.5787944,0,5,12:11:03,1
472,6.1837123,-75.5782942,0,5,12:11:18,1
473,6.1836597,-75.5783432,0,5,12:11:33,1
474,6.1836928,-75.5782469,0,5,12:11:47,1
475,6.1836422,-75.5783525,0,5,12:12:03,1
476,6.1836422,-75.5783525,0,5,12:12:35,1
477,6.1836727,-75.5783361,0,5,12:12:36,1
478,6.1836727,-75.5783361,0,5,12:12:36,1
479,6.1836519,-75.578411,1553,5,12:12:52,1
480,6.1832318,-75.5787367,1569.199951,5,12:13:08,1
481,6.1833831,-75.5788407,1524,5,12:13:29,1
482,6.1833831,-75.5788407,1524,5,12:13:37,1
483,6.1848245,-75.5799204,0,5,12:13:53,1
484,6.1846717,-75.5802609,1558.199951,5,12:14:08,1
485,6.1832295,-75.5790506,1566.199951,5,12:14:22,1
486,6.1821956,-75.5799668,1568.599976,5,12:14:38,1
487,6.1817005,-75.5808599,1566,5,12:14:53,1
488,6.1816017,-75.5812257,1560,5,12:15:13,1
489,6.181451,-75.5818664,1564.099976,5,12:15:23,1
490,6.1798004,-75.5833857,0,5,12:15:39,1
491,6.1782811,-75.5843944,1569.5,5,12:15:53,1
492,6.1767268,-75.5853283,1574.300049,5,12:16:09,1
493,6.1760092,-75.5856217,1574.699951,5,12:16:22,1
494,6.1756086,-75.5858972,1574.699951,5,12:16:38,1
495,6.1754143,-75.5858236,1574.599976,5,12:16:52,1
496,6.1750315,-75.5859765,1638,5,12:17:13,1
497,6.1747889,-75.5854311,1577.099976,5,12:17:23,1
